Heurist ID,Creator of the record,Checked,Corpus name,Corpus ID Number,Corpus ID numeric,SEG Number,Modern Location,Ancient Site,Ancient Site -  Region,Location >,Geolocation,Position certainty,Geography notes,Reuse,Archaeological context,Mound,Material category,Stone,Origin of stone,Object category,Preservation,Decoration,Relief Decoration,Architectural Relief,Figural Relief,Decoration notes,Visual record availability,Start Year,End Year,Relative Date,Century,6BC and more,5BC,4BC,3BC,2BC,1BC,1AD,2AD,3AD,4AD,5AD and more,Relative Roman,Undated,Dialect,Latin,Language form,Script,Layout,Document typology,Public documents,Private documents,Document typology notes,Extent of lines,Administrative keywords,Formulaic keywords,Honorific keywords,Religious keywords,Epithet,Context epithet,Collective group names,Collective Identity Type,Collective identity Ethnicity,Geographic names,Total Geographic names,Imperial titulature,Currency,Person,Total people,Total names,Context Names,Community Context,
15748,"Janouchova, Petra *",Yes,Other,Gyuzelev 2005 5,100097,,Sozopol,Apollonia,Apollonia,8044,POINT(27.7038288 42.4098488),1 Certain,"Gyuzelev, Martin. 2005. Ancient Funerary Monuments Found at the Necropolis of Kalfata (Sozopol) in the Year of 2002 In Heros Hephaistos: Studia in Honorem Liubae Ognenova-Marinova, edited by Totko Stoya︡nov, 131–38. Sofia: Faber. Around cist grave",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,2 Painted,,,,"Painted letters, red ochre",Yes,-420,-350,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Antianax, child of Molpagores, partner of, grandchild of,",1,1,Greek only,,
15749,"Janouchova, Petra *",Yes,Other,Gyuzelev 2005 4,100096,,Sozopol,Apollonia,Apollonia,8044,POINT(27.7040005 42.4100865),1 Certain,"Gyuzelev, Martin. 2005. Ancient Funerary Monuments Found at the Necropolis of Kalfata (Sozopol) in the Year of 2002. In Heros Hephaistos: Studia in Honorem Liubae Ognenova-Marinova, edited by Totko Stoya︡nov, 131–38. Sofia: Faber. Around cist grave",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,2 Painted,,,,"Painted letters, red ochre",Yes,-420,-340,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Apollonis, child of Menon, partner of, grandchild of,",1,1,Greek only,,
15750,"Janouchova, Petra *",Yes,Other,Gyuzelev 2005 3,100095,,Sozopol,Apollonia,Apollonia,8044,POINT(27.703979 42.4095636),1 Certain,"Gyuzelev, Martin. 2005. Ancient Funerary Monuments Found at the Necropolis of Kalfata (Sozopol) in the Year of 2002. In Heros Hephaistos: Studia in Honorem Liubae Ognenova-Marinova, edited by Totko Stoya︡nov, 131–38. Sofia: Faber. Near the red figure lekythos grave",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,4 N/A,,,,,Yes,-420,-350,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Stoichedon,Private,,Funerary,Ionian,2,,,,,,,,None,,,,No,No,"Poseidonios, child of Aglarchos, partner of, grandchild of,",1,1,Greek only,,
15751,"Janouchova, Petra *",Yes,Other,Gyuzelev 2005 2,100094,,Sozopol,Apollonia,Apollonia,8044,POINT(27.7035069 42.4100548),1 Certain,"Gyuzelev, Martin. 2005. Ancient Funerary Monuments Found at the Necropolis of Kalfata (Sozopol) in the Year of 2002. In Heros Hephaistos: Studia in Honorem Liubae Ognenova-Marinova, edited by Totko Stoya︡nov, 131–38. Sofia: Faber.",No,Funerary,No,Stone,Limestone,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-420,-350,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Amfileos, child of Soizios, partner of, grandchild of,",1,2,Greek and Uncertain,,
15752,"Janouchova, Petra *",Yes,Other,Gyuzelev 2005 1,100093,,Sozopol,Apollonia,Apollonia,8044,POINT(27.7032495 42.4098171),1 Certain,"Gyuzelev, Martin. 2005. Ancient Funerary Monuments Found at the Necropolis of Kalfata (Sozopol) in the Year of 2002. In Heros Hephaistos: Studia in Honorem Liubae Ognenova-Marinova, edited by Totko Stoya︡nov, 131–38. Sofia: Faber.",No,Funerary,No,Stone,Limestone,,Stele,1 Intact,1 Relief,,,,Painted letters red ochre,Yes,-420,-350,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Dioskorides, child of Athenodoros, partner of, grandchild of,",1,1,Greek only,,
15766,"Janouchova, Petra *",Yes,Other,Gyuzelev 2005 10,100102,,Sozopol,Apollonia,Apollonia,8044,POINT(27.7042365 42.4098013),1 Certain,"Gyuzelev, Martin. 2005. Ancient Funerary Monuments Found at the Necropolis of Kalfata (Sozopol) in the Year of 2002. In Heros Hephaistos: Studia in Honorem Liubae Ognenova-Marinova, edited by Totko Stoya︡nov, 131–38. Sofia: Faber.",No,Funerary,No,Stone,Limestone,,Stele,9 Undeterminable,4 N/A,,,,,No,-420,-350,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,,0,0,No Name,,
15767,"Janouchova, Petra *",Yes,Other,Gyuzelev 2005 9,100101,,Sozopol,Apollonia,Apollonia,8044,POINT(27.7031636 42.4100389),1 Certain,"Gyuzelev, Martin. 2005. Ancient Funerary Monuments Found at the Necropolis of Kalfata (Sozopol) in the Year of 2002. In Heros Hephaistos: Studia in Honorem Liubae Ognenova-Marinova, edited by Totko Stoya︡nov, 131–38. Sofia: Faber.",No,Funerary,No,Stone,Limestone,,Stele,9 Undeterminable,1 Relief,,,,Painted letters in red ochre,No,-420,-350,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Archegas, child of Kleandrides, partner of, grandchild of,",1,1,Greek only,,
15775,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 10,100112,52:671,Sozopol,Apollonia,Apollonia,8044,POINT(27.7036142 42.4101974),1 Certain,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Kalfata necropolis",No,Funerary,No,Stone,,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-499,-300,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,,0,0,No Name,,
15776,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 9,100111,52:670,Sozopol,Apollonia,Apollonia,8044,POINT(27.7037001 42.4095478),1 Certain,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Kalfata necropolis",No,Funerary,No,Stone,Other >,Sandstone,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-499,-300,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Androkles, child of Astyanax, partner of, grandchild of,",1,1,Greek only,,
15777,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 8,100110,52:669,Sozopol,Apollonia,Apollonia,8044,POINT(27.7036142 42.4098805),1 Certain,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Kalfata necropolis",No,Funerary,No,Stone,Other >,Sandstone,Stele,1 Intact,4 N/A,,,,,Yes,-420,-350,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Charmion, child of Herodoros, partner of, grandchild of,",1,1,Greek only,,
15778,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 7,100109,52:668,Sozopol,Apollonia,Apollonia,8044,POINT(27.7037001 42.4099756),1 Certain,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Kalfata necropolis",No,Funerary,No,Stone,Other >,Sandstone,Stele,1 Intact,4 N/A,,,,,Yes,-420,-350,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Adrestos, child of Hekataios, partner of, grandchild of,",1,1,Greek only,,
15779,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 6,100108,52:667,Sozopol,Apollonia,Apollonia,8044,POINT(27.7040219 42.4097379),1 Certain,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Kalfata necropolis",No,Funerary,No,Stone,Other >,Sandstone,Stele,1 Intact,1 Relief|2 Painted,1 Architectural / Ornamental,Naiskos,,"Acroterion attached, red ochre painted letters",Yes,-420,-350,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Difilos, child of Agatharchos, partner of, grandchild of,",1,1,Greek only,,
15780,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 5,100107,52:666,Sozopol,Apollonia,Apollonia,8044,POINT(27.7031636 42.4095953),1 Certain,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Kalfata necropolis ",No,Funerary,No,Stone,Other >,Sandstone,Stele,3 Heavily damaged,1 Relief,,Architectural moulding,,,Yes,-499,-300,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,,0,0,No Name,,
15782,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 3,100105,52:664,Sozopol,Apollonia,Apollonia,8044,POINT(27.7044511 42.4094686),1 Certain,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Kalfata necropolis",No,Funerary,No,Stone,Other >,Sandstone,Stele,1 Intact,4 N/A,,,,,Yes,-420,-350,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Alpale, child of Angeles, partner of, grandchild of,",1,1,Greek only,,
15783,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 2,100104,52:663,Sozopol,Apollonia,Apollonia,8044,POINT(27.7038074 42.4098013),1 Certain,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Kalfata necropolis",No,Funerary,No,Stone,Other >,Sandtone,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-400,-300,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Alpales, child of [L]etod[oros], partner of, grandchild of,",1,1,Greek only,,
15802,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 15,100117,52:676,Sozopol,Apollonia,Apollonia,8044,POINT(27.7034855 42.4101023),1 Certain,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Kalfata necropolis",No,Funerary,No,Stone,Limestone,,Stele,9 Undeterminable,1 Relief,,,,Acroterion,No,-499,-300,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Hegeanassa, child of Britagores, partner of, grandchild of,",1,1,Greek only,,
15803,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 14,100116,52:675,Sozopol,Apollonia,Apollonia,8044,POINT(27.7035069 42.410134),1 Certain,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Kalfata necropolis",No,Funerary,No,Stone,Limestone,,Stele,9 Undeterminable,4 N/A,,,,,No,-499,-300,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Hippod[?], child of Teo[?], partner of, grandchild of,",1,2,Greek and Uncertain,,
15804,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 13,100115,52:674,Sozopol,Apollonia,Apollonia,8044,POINT(27.7038503 42.4097696),1 Certain,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Kalfata necropolis",No,Funerary,No,Stone,Limestone,,Stele,9 Undeterminable,4 N/A,,,,,No,-499,-300,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,,0,0,No Name,,
15805,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 12,100114,52:673,Sozopol,Apollonia,Apollonia,8044,POINT(27.703979 42.4100548),1 Certain,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Kalfata necropolis",No,Funerary,No,Stone,Other >,Sandstone,Stele,3 Heavily damaged,1 Relief,,,,Acroterion,Yes,-499,-300,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Skythes, child of [?]agoras, partner of, grandchild of,",1,1,Greek only,,
15806,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 11,100113,52:672,Sozopol,Apollonia,Apollonia,8044,POINT(27.7038717 42.4097696),1 Certain,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Kalfata necropolis",No,Funerary,No,Stone,Other >,Sandstone,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-499,-300,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Paidarche, child of Posedonios, partner of, grandchild of,",1,1,Greek only,,
15817,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 20,100122,52:681,Sozopol,Apollonia,Apollonia,8044,POINT(27.6937491 42.4238604),1 Certain,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Ribarska street 37, opposite of the Sv. Kirik isle",No,Funerary,No,Stone,Other >,Sandstone,Stele,1 Intact,4 N/A,,,,,Yes,-499,-450,Not Roman,-5,,1,,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Faniche, child of Kerzeas, partner of, grandchild of,",1,2,Greek and Thracian,,
15821,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 16,100118,52:677,Sozopol,Apollonia,Apollonia,8044,POINT(27.6978207 42.4147917),1 Certain,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Kalfata necropolis, under hotel Flagman",No,Funerary,No,Stone,Marble,,Stele,3 Heavily damaged,4 N/A,,,,,Yes,-499,-300,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Kolotes, child of Athenagoras, partner of, grandchild of,",1,1,Greek only,,
15831,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 23,100125,52:684,Sozopol,Apollonia,Apollonia,8044,POINT(27.6930141 42.423013),3 Region,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Ribarska street 9, opposite of the Sv. Kirik isle",Yes,Secondary,No,Stone,Limestone,,Stele,2 Slightly damaged,4 N/A,,,,boat graffito scratched,Yes,-499,-400,Not Roman,-5,,1,,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Athenais, child of Orthagoras, partner of, grandchild of,",1,1,Greek only,,
15832,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 22,100124,52:683,Sozopol,Apollonia,Apollonia,8044,POINT(27.6931 42.4231239),3 Region,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Ribarska street 13, opposite of the Sv. Kirik isle",No,Secondary,No,Stone,Other >,Sandstone,Stele,2 Slightly damaged,4 N/A,,,,,Yes,-499,-300,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Fyrson, child of Zopyros, partner of, grandchild of,",1,1,Greek only,,
15833,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 21,100123,52:682,Sozopol,Apollonia,Apollonia,8044,POINT(27.6929283 42.4226725),1 Certain,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Ribarska street 9, opposite of the Sv. Kirik isle",No,Funerary,No,Stone,Limestone,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,-499,-400,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"[?]ntas, child of [?]tokrates, partner of, grandchild of,",1,2,Greek and Uncertain,,
15844,"Janouchova, Petra *",Yes,Other,Gyuzelev 2002 25,100127,52:686,Sozopol,Apollonia,Apollonia,8044,POINT(27.6998484 42.4251355),1 Certain,"Gyuzelev, Martin. 2002. Ancient Funerary Monuments at Sozopol Archaeological Museum. Izvestija Na Narodnija Muzej Burgas 4: 119–29. Old Town, Skamni peninsula SE part",No,Funerary,No,Stone,Other >,Sandstone,Stele,4 Almost destroyed,1 Relief,2 Figural,,Horse rider|Standing person|Funerary portrait,"Standing 4 people, togati, family dedication, or funerary",Yes,-499,-300,Not Roman,-4|-5,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Dioskourides, child of Daos, partner of, grandchild of,",1,2,Greek and Uncertain,,
15957,"Janouchova, Petra *",Yes,Other,Velkov 2005 27,100235,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7226257 42.659906),2 Vicinity,"V.Velkov, in Nessèbre III: In memoriam Jeannae Čimbuleva (Burgas 2005) 159-193 (ph.)",No,N/A,No,Stone,Marble,,Stele,1 Intact,4 N/A,,,,,Yes,-499,-400,Not Roman,-5,,1,,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Zopyros, child of Herodoros, partner of, grandchild of,",1,1,Greek only,,
16029,"Janouchova, Petra *",Yes,Other,SEG 58:675,100266,58:675,Sozopol,Apollonia,Apollonia,8044,POINT(27.7025263 42.4109894),2 Vicinity,"Pedimental stele placed on a platform; found during excavation of the necropolis at Kalfata/Budjaka in 2007. Mentioned by K.Panayotova in R.Docter et al. (edd.), Apollonia Pontica 2007 (Ghent 2008) 25 (ph.; translation):",No,Funerary,No,Stone,,,Stele,9 Undeterminable,2 Painted,,,,Pedimental stele with akroteria; traces of paint on the lower front surface:,No,-420,-380,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,,None,,,,No,No,"Aristagore, child of, partner of Hikesios, grandchild of,",1,1,Greek only,,
16181,"Janouchova, Petra *",Yes,Other,SEG 55:732,100316,55:732,Sozopol,Apollonia,Apollonia,8044,POINT(27.6961748 42.4172628),2 Vicinity,"B.Dimitrov, Apollonia Pontica. A Greek Polis on the Shore of the Black Sea, 611-72 B.C. (Sofia 2004) (in Bulgarian) presents photos of numerous inscriptions; non vidimus. See A.Avram, BE (2008) no. 366, who reads from the ph. two texts (inedita?).",No,N/A,No,Stone,,,Architectural feature,9 Undeterminable,4 N/A,,,,"Left part of a limestone plaque (‘Scheinsarkophag’), originally, consisting of three niches; only the left niche is preserved, with a representation of Moses receiving the commandments; in the pediment of the niche a cross flanked by two birds; on the hori (...)",No,-499,-300,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Hera[?]sa, child of Aristomandros, partner of, grandchild of,",1,1,Greek only,,
16182,"Janouchova, Petra *",Yes,Other,SEG 55:731,100315,55:731,Sozopol,Apollonia,Apollonia,8044,POINT(27.6973915 42.4175005),2 Vicinity,"B.Dimitrov, Apollonia Pontica. A Greek Polis on the Shore of the Black Sea, 611-72 B.C. (Sofia 2004) (in Bulgarian) presents photos of numerous inscriptions; non vidimus. See A.Avram, BE (2008) no. 366, who reads from the ph. two texts (inedita?).",No,N/A,No,Stone,,,Stele,9 Undeterminable,4 N/A,,Base,,Marble statue base broken into two parts; moulding above and below,No,-499,-400,Not Roman,-5,,1,,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Lykos, child of Histiaios, partner of, grandchild of,",1,1,Greek only,,
16193,"Janouchova, Petra *",Yes,Other,"SEG 55:742, SEG 46:850",100320,55:742,"Leshnikova Mogila, Kazanlak",,Augusta Traiana,16195,POINT(25.3471756 42.705272),1 Certain,"Leshnikova mogila, near Shipka.  Silver phiale found in a royal tumulus in the region of Kazanlăk (Lešnikova); inscribed on the base. Ed.pr. G.Kitov, Orpheus 5 (1995) 19-21 (phiale; ph.) and P.A.Dimitrov, ibid. 23-25 (inscription); cf. G.Kitov, Balkan Studies 37 (1996) 27 (ph.) and Il Mar Nero 3 (1997/98) [1999] 26:",No,Funerary,Yes,Metal,,Silver,Other,9 Undeterminable,4 N/A,,,,"Lid of a syenite sarcophagus, with relief representations of a bird, a boukranion, and two human figures (?",No,-420,-380,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Ownership,,1,,,,,,,,None,,,,No,No,"Dyntas, child of Zeilas, partner of, grandchild of,",1,1,Thracian only,,
16230,"Janouchova, Petra *",Yes,Other,SEG 51:914,100338,51:914,Sozopol,Apollonia,Apollonia,8044,POINT(27.6961748 42.4172628),2 Vicinity,"found in the cemetery. Edd.pr. S.Y.Saprykin - K.Panayotova, VDI 234.3 (2000) 28-38 (in Russian; English summary; ph.)",No,N/A,No,Stone,Limestone,,Stele,9 Undeterminable,4 N/A,,,,,No,-420,-380,Not Roman,-5|-4,,0.5,0.5,,,,,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,,,,,,,"Herakleiotes,",City,Greek,,,No,No,"Theon, child of Aristandros, partner of, Herakleiotes, grandchild of,",1,1,Greek only,Greek,
16456,"Janouchova, Petra *",Yes,Other,SEG 54:630,100354,54:630,Sozopol,Apollonia,Apollonia,8044,POINT(27.6951599 42.4229655),2 Vicinity,"found in a sanctuary in the southeastern part of the Skamniy peninsula. Mentioned by D.Nedev, art.cit. (cf. SEG 54 629) 102 (text). Cf. M.Oppermann, op.cit. (cf. SEG 54 657) 311 note 833:",No,Religious/Ritual,No,Pottery,,,Vessel,4 Almost destroyed,4 N/A,,,,Lower part of a marble plaque reused in a Late Antique building near the Baths;,No,-450,-425,Not Roman,-5,,1,,,,,,,,,,,,Ionic-attic,No,Prose,Graffiti,Irregular,Private,,Dedicatory,,1,,"Anetheken,",,"Aphrodite,","Syria,",Regional,,None,,"Syria,",1,No,No,"Samoi, child of, partner of, grandchild of,",1,1,Uncertain,,
16636,"Janouchova, Petra *",Yes,Other,SEG 46:871,100414,46:871,Duvanlii,,Philippopolis,16637,POINT(24.7202054 42.370402),1 Certain,"B.D.B.Filov -I.Velkov - V.Mikov, Die Grabhügelnekropole in Duvanlij in Südbulgarien (Sofia 1934) 105 no. 1 (ph.). L.Dubois, IGDOP (cf. SEG 46 943) pp. 13/14, discusses it briefly in the context of the republication of SEG 30 800 = IGDOP 4 (κελεόε̄ Ἀργόταν παρε͂]ναι = ‘he orders that Argotas be present’): Σκυθοδόκο(υ). D. adheres to J.Boardman’s interpretation of the name (‘friend of the Scythians’; ‘he who receives the Scythians’; cf. J.Boardman, Greek Gems and Finger Rings. Early Bronze Age to Late Classical, London 1970, no. 672).",No,Funerary,Yes,Metal,,,Stele,9 Undeterminable,4 N/A,,,,,No,-500,-450,Not Roman,-5,,1,,,,,,,,,,,,,No,Prose,,Irregular,Private,,Ownership,signet ring,1,,,,,,,,None,,,,No,No,"Skythodokos, child of, partner of, grandchild of,",1,1,Thracian only,,
16653,"Janouchova, Petra *",Yes,Other,"SEG 47:1061,1",100418,"47:1061,1",Duvanlii,,Philippopolis,16637,POINT(24.7202054 42.370402),2 Vicinity,"B.Filov, Nadgrobnite mogili pri Duvanlii ν Plovdivsko (Sofia 1934) 58, 63, and 129; cf. D.Detschew, Die thrakischen Sprachreste (Vienna 1957) 110; V.Georgiev, Trakijskijat ezik (Sofia 1957) 6; Ι.Duridanov, Ezikat na trakite (Sofia 1976) 91; V.Georgiev, Trakite i tehnijat ezik (Sophia 1977) 112-114 and 152; V.P.Neroznak, Paleobalkanski iazyki (Moscow 1978) 33-35; Z.I.Archibald, op.cit. (cf. our lenuna no. 1017) 318/319, 323 and 327/328. C.Tzitzilis in A.P.Christidis - D.R.Jordan (edd.), op.cit. (cf. SEG 47 92) 131-136, recognizes Greek texts in the inscriptions on various objects found in tumuli at Duvanlj (near Philippopolis). The inscription ΔΑΔΑΛΕΜΕ written on four silver vessels (cf. SEG 45 835) should be read as δᾶ δάλε με (‘earth, protect me’); cf. Hesych., s.v. δάλεμον· κηδεμόνα (131-133). The inscription on a gold ring should be read as ἠύς, ἰή, δέλε· Μεζήναι (‘almighty, protect; to Mezenas’; 133-135). The texts inscribed on other objects found in the tumuli are also in Greek (135/136): Σκυθοδόκō (on a gold ring), Ἱππόμαχ⟨ο⟩ς (on a clay plate), and κομός, κόας, i.e., κόης, ‘diviniser’ (on an Attic hydria).",No,Funerary,Yes,Metal,,silver,Stele,9 Undeterminable,4 N/A,,,,Attic hydria,No,-499,-400,Not Roman,-5,,1,,,,,,,,,,,,,No,Prose,,Irregular,Private,,Ownership,,1,,,,,,,,None,,,,No,No,,0,0,No Name,,
