Record ID	Creator of the record ID 	Creator of the record	Checked	Corpus name	Corpus ID number	Corpus ID numeric	SEG number	Location > ID 	Location >	Geolocation	Position certainty	Geography notes	Reuse	Archaeological context	Mound	Material category	Stone	Origin of stone	Object category	Preservation	Decoration	Relief decoration	Architectural relief	Figural relief	Decoration notes	Visual record availability	Start Year	End Year	Relative Date	Century	Dialect	Latin	Language form	Script	Layout	Document typology	Public documents	Private documents	Document typology notes	Extent of lines	Administrative keywords ID 	Administrative keywords	Formulaic keywords ID 	Formulaic keywords	Honorific keywords ID 	Honorific keywords	Religious keywords ID 	Religious keywords	Epithet > ID 	Epithet >	Collective group names ID 	Collective group names	Geographic names ID 	Geographic names	Imperial titulature	Currency	Person > ID 	Person >	Visual documentation
12992	1792	Ctibor, Jan	Yes	Perinthos-Herakleia	284	80284		12986	Yenciftlik - - Perinthos-Herakleia	p POINT(27.8589249 41.014102)	2 Vicinity	On the eastern edge of the village Yenciftlik	No	N/A	No	Stone	Marble		Stele	9 Undeterminable	1 Relief	1 Architectural / Ornamental	Naiskos		Christogram	No	300	500	Roman	4|5		No	Prose	Roman style	Irregular	Private		Funerary		13	7876	Kleronomos	1924|1920|1930	Kateskeuasen|Chairete|Parodita,Parodeita						No	Yes	13009	Flabios (Flaouios, Flavios), Sisinnios, child of, partner of, grandchild of						
12993	1792	Ctibor, Jan	Yes	Perinthos-Herakleia	285	80285		12986	Yenciftlik - - Perinthos-Herakleia	p POINT(27.810173 41.0210961)	2 Vicinity	4 km W of Yenciftlik	No	N/A	No	Stone	Marble		Stele	9 Undeterminable	4 N/A					No	300	500	Roman	4|5		No	Prose		Irregular	Private		Funerary		7		1920|1930	Chairete|Parodita,Parodeita						No	No									
2670	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	28 bis|32 quinquies	20028.2		3844	Tsarichino - Dionysopolis - Dionysopolis	p POINT(28.1799745 43.4548816)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	1 Relief	2 Figural		Funerary scene/Symposion		Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		3		1920	Chairete						No	No	5355|5356|5357	Fil[?], child of Artemidoros, partner of, grandchild of|Artemidoros, child of, partner of, grandchild of|Sofrosyne, child of, partner of, grandchild of							
3377	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	106 bis	20106.2		3846	Varna - Odessos - Odessos	p POINT(27.9021192 43.2054182)	2 Vicinity	"Found in the street called formerly ""of 9th September"" together with 139 bis, 147 bis, 174 bis, 178 bis, 203 bis. "	No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental	Naiskos			Yes						No	Prose		Irregular	Private		Funerary		5		1919	Chaire		1862	archiereus				No	No	5872	Noumenios, child of Noumenios, partner of, grandchild of Diogenes						
3378	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	107	20107		3846	Varna - Odessos - Odessos	p POINT(27.9147363 43.2030017)	2 Vicinity	According to Mihailov found in the street Malka Preslavska in front of building, where formerly had been hotel London. 	No	N/A	No	Stone	Marble		Stele	1 Intact	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		11		1920	Chairete						No	No	5873|5875|5874	Apfia, child of Artemidoros, partner of Aiantides, grandchild of|Aiantides, child of Menandros, partner of, grandchild of|Artemidoros, child of Aiantides, partner of, grandchild of							
3379	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	107 bis	20107.2		3846	Varna - Odessos - Odessos	p POINT(27.9162598 43.2054104)	1 Certain	Found in Ivan Vazov street	No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	1 Relief	1 Architectural / Ornamental	Column|Geometric motive			Yes						No	Prose		Irregular	Private		Funerary		4		1919	Chaire						No	No	5876	Apo, child of Herakon, partner of Kriton, grandchild of							
3381	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	108	20108		3846	Varna - Odessos - Odessos	p POINT(27.9124618 43.2041904)	1 Certain	Found in the Nezavisimost square	No	N/A	No	Stone	Marble		Stele	1 Intact	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		8		1919|1920	Chaire|Chairete						No	No	5878|5881|5883|5884	Amyntor, child of Noumenios, partner of Anno, grandchild of|Anno, child of Agathenor, partner of Amyntor, grandchild of|Makou, child of Amyntor, partner of Hestiaios, grandchild of|Hestiaios, child of Kounous, partner of, grandchild of							
3386	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	109	20109		3846	Varna - Odessos - Odessos	p POINT(27.9035568 43.2051133)	2 Vicinity	Found in the street formerly called Červenoarmejska.	No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	1 Relief	1 Architectural / Ornamental	Naiskos			Yes						No	Prose		Irregular	Private		Funerary		4		1919	Chaire						No	No	5885	Assei, child of Artemidoros, partner of Agathenor, grandchild of							
3389	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	110 bis	20110.2		3846	Varna - Odessos - Odessos	p POINT(27.9032993 43.2055512)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	1 Architectural / Ornamental	Naiskos			Yes						No	Prose		Irregular	Private		Funerary		4		1920	Chairete					2135	Herakleia Pontica	No	No	5841|5842|5845	Unknown, child of [Dio]nysios, partner of, Herakleiotes, grandchild of|Posidios, child of Dionysios, partner of Mama, grandchild of|Mama, child of Posidios, partner of Posidios, grandchild of						
3488	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	116	20116		3846	Varna - Odessos - Odessos	p POINT(27.9042435 43.2059891)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	1 Relief	1 Architectural / Ornamental	Naiskos|Other > notes			Yes						No	Prose		Irregular	Private		Funerary		8		1919	Chaire						No	No	5826|5827|5828	Mama, child of Artemon, partner of Serapion, grandchild of|Serapion, child of Demetrios, partner of, grandchild of|Mama, child of Xenon, partner of, grandchild of							
3492	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	120	20120		3846	Varna - Odessos - Odessos	p POINT(27.9141033 43.2019929)	1 Certain		No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		3		1919	Chaire						No	No	5768	Sokrates, child of Possis, partner of, grandchild of							
3494	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	122	20122		3846	Varna - Odessos - Odessos	p POINT(27.9035568 43.2047379)	2 Vicinity	Found in the street called formerly Makedonska, near the Vojniška street.	No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	1 Architectural / Ornamental				Yes						No	Prose		Irregular	Private		Funerary		3		1919	Chaire						No	No	5783	[?]sas, child of Thessalos, partner of, grandchild of							
3495	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	123	20123		3846	Varna - Odessos - Odessos	p POINT(27.9051018 43.2049881)	2 Vicinity	Found in the street called formerly Ferdinand, then Červenoarmejska.	No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		2		1919	Chaire						No	No	4452	Unknown, child of Aiantides, partner of, grandchild of							
3496	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	124	20124		3846	Varna - Odessos - Odessos	p POINT(27.9244137 43.2016096)	2 Vicinity	Found in a garden near the seaside.	No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		2		1919	Chaire						No	No	3971	Unknown, child of Poseidonios, partner of, grandchild of							
3497	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	124 bis	20124.2		3846	Varna - Odessos - Odessos	p POINT(27.918148 43.2004365)	1 Certain		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		1		1919	Chaire						No	No									
3499	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	126	20126		3846	Varna - Odessos - Odessos	p POINT(27.9168391 43.2029548)	1 Certain		No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		5		1919	Chaire						No	No	5795|5542	[?]osei, child of Sos[?]tyos, partner of Hellen, grandchild of|Hellen, child of Noumenios, partner of, grandchild of							
3500	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	127	20127		3846	Varna - Odessos - Odessos	p POINT(27.9220104 43.2006711)	2 Vicinity	Found in street called formerly Kyril i Metodi, by the seaside. 	No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental				Yes						No	Prose		Irregular	Private		Funerary		4		1920	Chairete						No	No	5796|5797	Kallikomas, child of Metrodotos, partner of Makou, grandchild of|Makou, child of Amyntor, partner of, grandchild of Hieronymos							
3501	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	128	20128		3846	Varna - Odessos - Odessos	p POINT(27.9039001 43.2061768)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	1 Relief	1 Architectural / Ornamental	Naiskos			Yes						No	Prose		Irregular	Private		Funerary		12		1919	Chaire						No	No	5798|5799|5800	Antifilos, child of Artemidoros, partner of, grandchild of|Menestheus, child of Artemidoros, partner of, grandchild of|Artemidoros, child of Konon, partner of, grandchild of							
3502	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	129	20129		3846	Varna - Odessos - Odessos	p POINT(27.9022264 43.2061768)	2 Vicinity	Found in the street called formerly Ferdinand, then Červenoarmejska.	No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		4		1919	Chaire						No	No	5804	[E]uethes, child of Dion, partner of, grandchild of							
3505	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	131	20131		3846	Varna - Odessos - Odessos	p POINT(27.9031277 43.2063645)	2 Vicinity	Found in the street called Niška	No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		8		1919	Chaire						No	No	5709	Eufanes, child of Zopyrion, partner of, grandchild of							
3506	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	132	20132		3846	Varna - Odessos - Odessos	p POINT(27.9219246 43.2002957)	2 Vicinity	"Found in a garden by the seaside, where now stands the building ""Morsko kazino""."	No	N/A	No	Stone	Limestone		Stele	2 Slightly damaged	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		6		1919	Chaire						No	No	5710|5711	Hestiaios, child of Hestiaios, partner of, grandchild of|Hestiaios, child of Apellas, partner of, grandchild of							
3507	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	133	20133		3846	Varna - Odessos - Odessos	p POINT(27.8996086 43.1931)	1 Certain	Found in the channel between the lake and the sea.	No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental	Naiskos			Yes						No	Prose		Irregular	Private		Funerary		5		1919	Chaire						No	No	5712|5713	Bassous, child of Skabes, partner of Iaathithis, grandchild of|Iaathithis, child of Apollonios, partner of, grandchild of							
3512	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	135	20135		3846	Varna - Odessos - Odessos	p POINT(27.9037285 43.2063645)	2 Vicinity		No	N/A	No	Stone	Limestone		Stele	1 Intact	4 N/A					Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		5		1919	Chaire						No	No	5717	Severos (Seueros, Seberos, Seoueros), child of Nikomedes, partner of, grandchild of							
3513	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	135 bis	20135.2		3846	Varna - Odessos - Odessos	p POINT(27.9181802 43.200327)	1 Certain		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		3		1919	Chaire						No	No	5719	[?]monos, child of Serapion, partner of, grandchild of							
3515	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	137	20137		3846	Varna - Odessos - Odessos	p POINT(27.9093075 43.1997483)	1 Certain	Found in the old turkish castle called Baruthane. I am not sure about the location.	No	N/A	No	Stone	Limestone		Stele	3 Heavily damaged	1 Relief	1 Architectural / Ornamental	Naiskos			Yes						No	Prose		Irregular	Private		Funerary		3		1919	Chaire						No	No	5722	Maron, child of Z[?], partner of, grandchild of							
3516	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	138	20138		3846	Varna - Odessos - Odessos	p POINT(27.9097366 43.1996701)	1 Certain	Found in the old turkish castle called Baruthane. I am not sure about the location.	No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief				The anaglyph is uncertain (part of human foot?)	Yes						No	Prose		Irregular	Private		Funerary		3		1919	Chaire						No	No	5724	[?]onios, child of Hermafilos, partner of, grandchild of							
3517	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	138 bis	20138.2		3846	Varna - Odessos - Odessos	p POINT(27.9180408 43.203424)	1 Certain		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		5		1919|1920	Chaire|Chairete						No	No	4913	Unknown, child of Dionysios, partner of, grandchild of							
3518	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	139	20139		3846	Varna - Odessos - Odessos	p POINT(27.9028702 43.2060517)	2 Vicinity	"Found in the ""Old hospital""."	No	N/A	No	Stone	Limestone		Architectural feature	9 Undeterminable	1 Relief	1 Architectural / Ornamental	Naiskos			Yes						No	Prose		Irregular	Private		Funerary		7		1919	Chaire						No	No	5726	Dionysios, child of Demosthenes, partner of, Herakleiotes, grandchild of							
3519	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	139 bis	20139.2		3846	Varna - Odessos - Odessos	p POINT(27.902956 43.2066773)	2 Vicinity	"Found in the street called formerly ""of 9th September"" together with 106 bis, 147 bis, 174 bis, 178 bis, 203 bis. "	No	N/A	No	Stone	Marble		Stele	3 Heavily damaged	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		5		1920	Chairete						No	No	5423	Filiste, child of Zenis, partner of, grandchild of							
3520	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	140	20140		3846	Varna - Odessos - Odessos	p POINT(27.9028702 43.2061768)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	8 Lost	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		6		1919	Chaire						No	No	5727|5728	Herakleides, child of Sokrates, partner of, grandchild of|Sokrates, child of Herakleides, partner of, grandchild of							
3521	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	140 bis	20140.2		3846	Varna - Odessos - Odessos	p POINT(27.918191 43.2001394)	3 Region	Mirchev, BMN Varna 4, 1968, 176, Found 1967 in a Late Roman necropolis, later was build in a tomb, then was in the Roman baths... (?)	Yes	Secondary	Yes	Stone	Limestone		Stele	2 Slightly damaged	1 Relief	1 Architectural / Ornamental	Naiskos			Yes			Roman			No	Prose		Irregular	Private		Funerary		5		1920	Chairete						No	No	5729|5730	Dionysios, child of Rhoufos (Roufos), partner of Touta, grandchild of|Touta, child of Dionysios, partner of, grandchild of							
3523	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	141	20141		3846	Varna - Odessos - Odessos	p POINT(27.9025269 43.206865)	2 Vicinity	Found in a new suburb (?)	No	N/A	No	Stone	Limestone		Stele	1 Intact	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		5		1920	Chairete						No	No	5732	Elpis, child of Agathias, partner of Hermanos, grandchild of							
3526	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	141 bis	20141.2		3846	Varna - Odessos - Odessos	p POINT(27.9038143 43.2062394)	2 Vicinity	Mirchev, BMN Varna 4, 1968, 177; Found in a Roman necropolis	No	Funerary	Yes	Stone	Limestone		Stele	2 Slightly damaged	4 N/A					Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		6		1920	Chairete						No	No	5735|5737	[Cha]ridemos, child of [Me]nipos, partner of Brake, grandchild of|Brake, child of Gylon, partner of, grandchild of							
3527	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	142	20142		3846	Varna - Odessos - Odessos	p POINT(27.9114532 43.2014532)	1 Certain		No	N/A	No	Stone	Marble		Stele	1 Intact	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		4		1919	Chaire						No	No	5739	Promathion, child of Xenon, partner of, grandchild of							
3528	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	142 bis	20142.2		3846	Varna - Odessos - Odessos	p POINT(27.9177082 43.1995997)	1 Certain		No	N/A	No	Stone	Limestone		Stele	1 Intact	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		3		1919	Chaire						No	No	5740	Helene, child of Dionysios, partner of, grandchild of							
3529	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	143	20143		3846	Varna - Odessos - Odessos	p POINT(27.9025269 43.2058014)	2 Vicinity	Found in the street called formerly Ferdinand, then Červenoarmejska. 	No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	4 N/A				There are inscription on both sides of the stele.	Yes						No	Prose		Irregular	Private		Funerary		12		1920	Chairete						No	No	5742|5743|5744	Agathenor, child of Artemidoros, partner of Arete, grandchild of|Arete, child of Hellen, partner of, grandchild of|Hellen, child of Agathenor, partner of, grandchild of							
3530	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	144	20144		3846	Varna - Odessos - Odessos	p POINT(27.9040718 43.2056763)	2 Vicinity	Found in a street formerly called Gurgulyat. In Varna, there is Gurgulyat street nowadays, but it is some street in a suburb, far away fromthe ancient Odessos.	No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		7		1919	Chaire						No	No	5745|5746	Chreste, child of Chryson, partner of Fainippos, grandchild of|Fainippos, child of Apollofanes, partner of, Herakleiotes, grandchild of							
3531	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	144 bis	20144.2		3846	Varna - Odessos - Odessos	p POINT(27.9182124 43.2003505)	1 Certain		No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	4 N/A					Yes						No	Prose		Irregular	Private		Funerary		8		1920	Chairete		1862	archiereus				No	No	5748|5749	Artemidoros, child of Zoilos, partner of Apfe, grandchild of|Apfe, child of Agathenor, partner of Artemidoros, grandchild of						
3532	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	145	20145		3846	Varna - Odessos - Odessos	p POINT(27.9040718 43.2057389)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	9 Undeterminable	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Standing person		No						No	Prose		Irregular	Private		Funerary		2		1919	Chaire		1878	heros				No	No	5751	Simon, child of Theotides, partner of, grandchild of						
3533	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	146	20146		3846	Varna - Odessos - Odessos	p POINT(27.9051876 43.2060517)	2 Vicinity	"Found in a street formerly called 6-ti Septemvri. In Varna, there is ""6-ti Septemvri"" street nowadays, but it is some street in a suburb, far away from the ancient Odessos."	No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Column	Standing person	Arc sustained by two columns, under the arc standing personof a man (Alexander) and of two servants.	Yes						No	Prose		Irregular	Private		Funerary		2		1919	Chaire						No	No	5752	Alexandros, child of Hestiaios, partner of, grandchild of							
3534	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	147	20147		3846	Varna - Odessos - Odessos	p POINT(27.9160452 43.1987941)	1 Certain		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Standing person	Figure of standing man (Agathenor) and two servants.	Yes						No	Prose		Irregular	Private		Funerary		2		1919	Chaire						No	No	5754	Agathenor, child of Achillas, partner of, grandchild of							
3536	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	148	20148		3846	Varna - Odessos - Odessos	p POINT(27.9054451 43.2065522)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Standing person	Standing man and boy.	Yes						No	Prose		Irregular	Private		Funerary		3		1919	Chaire						No	No	5759|5760	Hestiaios, child of Dioskouridios, partner of, grandchild of|Idiblon, child of, partner of, grandchild of							
3537	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	149	20149		3846	Varna - Odessos - Odessos	p POINT(27.9047585 43.2061142)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	9 Undeterminable	1 Relief	2 Figural		Standing person	Standing man, boy and herma (?)	No						No	Prose		Irregular	Private		Funerary		2		1919	Chaire						No	No	5710	Hestiaios, child of Hestiaios, partner of, grandchild of							
3539	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	150	20150		3846	Varna - Odessos - Odessos	p POINT(27.9037285 43.2062394)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos|Other > notes	Sitting man|Standing person	Anaglyph with weapons, shields under the big anaglyph, in which sitting man and standing woman and boy are represented.	Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		3	3540|1830	Archiatros|Gymnasiarches	1920	Chairete		1880|1897	hiereus|Theos megalos				No	No	5518|5519	Asklepiades, child of Apellas, partner of Anni, grandchild of Demetrios|Anni, child of Neikomedes, partner of, grandchild of					
3542	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	151	20151		3846	Varna - Odessos - Odessos	p POINT(27.9021835 43.2055512)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	1 Relief	2 Figural		Group of people		Yes						No	Prose		Irregular	Private		Funerary		3		1920	Chairete						No	No	5516|5517	Hellen, child of Isochrysos, partner of Touta, grandchild of|Touta, child of Demonikos, partner of, grandchild of							
3543	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	152	20152		3846	Varna - Odessos - Odessos	p POINT(27.9023552 43.2059891)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	9 Undeterminable	1 Relief	2 Figural		Sitting woman|Group of people		No						No	Prose		Irregular	Private		Funerary		1		1919	Chaire						No	No									
3549	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	158	20158		3846	Varna - Odessos - Odessos	p POINT(27.9040718 43.2064271)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	4 Almost destroyed	1 Relief	2 Figural		Sitting woman	Uncertain	Yes						No	Prose		Irregular	Private		Funerary		3		1919	Chaire						No	No	5508	Hellen, child of Hestiaios, partner of, grandchild of							
3551	1792|1793	Ctibor, Jan|Kobierska, Marketa	Yes	IG Bulg 1(2)	160|5044|5045	20160		3846	Varna - Odessos - Odessos	p POINT(27.9118609 43.2027828)	1 Certain		No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	1 Relief	2 Figural		Standing person|Horse   rider		Yes						No	Prose		Irregular	Private		Funerary		2		1919	Chaire		1878	heros				No	No	5505	Artemidoros, child of Noumenios, partner of, grandchild of						
3556	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	163	20163		3846	Varna - Odessos - Odessos	p POINT(27.9036427 43.205864)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural		Horse   rider		Yes						No	Prose		Irregular	Private		Funerary		2		1919	Chaire						No	No	5499	Unknown, child of Chrysogonos, partner of, grandchild of							
3559	1792|1793	Ctibor, Jan|Kobierska, Marketa	Yes	IG Bulg 1(2)	165|5047	20165		3846	Varna - Odessos - Odessos	p POINT(27.9016685 43.2068024)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		3		1919	Chaire						No	No	5492|5493	Agathenor, child of Dionysios, partner of Thebais, grandchild of|Thebais, child of Hellen, partner of, grandchild of							
3571	1792|1793	Ctibor, Jan|Kobierska, Marketa	Yes	IG Bulg 1(2)	166|5047	20166		3846	Varna - Odessos - Odessos	p POINT(27.9091787 43.2059266)	1 Certain		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural|1 Architectural / Ornamental	Naiskos	Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		2		1920	Chairete						No	No	5489|5490|5491	Parmenion, child of Aias, partner of Mama, grandchild of|Mama, child of Antipatros, partner of, grandchild of|Annei, child of Parmenion, partner of, grandchild of							
3573	1792|1793	Ctibor, Jan|Kobierska, Marketa	Yes	IG Bulg 1(2)	167|5048	20167		3846	Varna - Odessos - Odessos	p POINT(27.904501 43.2061142)	2 Vicinity	"Found in the marketplace called formerly ""Osvobozdenie""."	No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Funerary scene/Symposion		Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		4		1920	Chairete						No	No	5487|5488	Artemidoros, child of Apollodoros, partner of Koeis, grandchild of|Koeis, child of Dion, partner of, grandchild of							
3580	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	168	20168		3846	Varna - Odessos - Odessos	p POINT(27.9193068 43.207647)	1 Certain		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural		Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		2		1920	Chairete						No	No	5485|5486	Hekatodoros, child of Onesimos, partner of Douspieris, grandchild of|Douspieris, child of Posis, partner of, grandchild of							
3581	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	169	20169		3846	Varna - Odessos - Odessos	p POINT(27.9047585 43.2054886)	2 Vicinity	"Found in the ""N. Mihailovski"" street. "	No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural		Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		3		1920	Chairete						No	No	5483|5484	Apollonios, child of Artemidoros, partner of Tomion, grandchild of|Tomion, child of Asklepiades, partner of, grandchild of							
3583	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	170	20170		3846	Varna - Odessos - Odessos	p POINT(27.9051876 43.2060517)	2 Vicinity	Found in the crossing of Tolbuhin street and G. Dimitrov street. 	No	N/A	No	Stone	Marble		Stele	2 Slightly damaged	1 Relief	2 Figural		Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		2		1920	Chairete						No	No	5479|5481|5482	[D]ionysios, child of Herodes, partner of, grandchild of|A[?]elon, child of, partner of Filiste, grandchild of|Filiste, child of Hestiaios, partner of, grandchild of							
3584	1792	Ctibor, Jan	Yes	IG Bulg 1(2)	171	20171		3846	Varna - Odessos - Odessos	p POINT(27.9061317 43.2059266)	2 Vicinity		No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	2 Figural		Funerary scene/Symposion		Yes						No	Prose		Irregular	Private		Funerary		3		1920	Chairete						No	No	5476|5478	[?]enon, child of Dionysogenes, partner of Anni, grandchild of|Anni, child of [Hell]en, partner of, grandchild of							
3585	1792|1793	Ctibor, Jan|Kobierska, Marketa	Yes	IG Bulg 1(2)	171 bis|5049	20171.2		3846	Varna - Odessos - Odessos	p POINT(27.9372025 43.2126829)	2 Vicinity	Found in a tomb near the road, that goes from Varna to Balchik	No	N/A	No	Stone	Marble		Stele	1 Intact	1 Relief	1 Architectural / Ornamental|2 Figural	Naiskos	Funerary scene/Symposion		Yes			Roman			No	Prose	Roman style	Irregular	Private		Funerary		2		1920	Chairete						No	No	5473|5474	Neikias, child of Xenandros, partner of Zoukepistos, grandchild of|Zoukepistos, child of Hellen, partner of, grandchild of							
