Record ID,Personal name,Gender,Ethnicity,Roman onomastics,LPGN date,Parissaki date,Source check,Author or Creator >
16236,"Herothemis","Female","Greek",,,,"LGPN","2"
840,"Herotimos","Male","Greek",,,,"Epigraphic corpus","2"
841,"Heroxenos","Male","Greek",,,,"Epigraphic corpus","2"
842,"Hestiaios","Male","Greek",,,,"Epigraphic corpus","2"
843,"Hesychos","Male","Greek",,,,"Epigraphic corpus","2"
5693,"Hes[tiaios]","Male","Greek",,,,"LGPN","2"
12640,"He[r...]","Ambiguous","Uncertain",,,,,"2"
5619,"Hieromenos","Male","Greek",,,,"LGPN","2"
846,"Hieron","Male","Greek",,,,"Epigraphic corpus","2"
847,"Hieronymos","Male","Greek",,,,"Epigraphic corpus","2"
848,"Hikesia","Female","Greek",,,,"Epigraphic corpus","2"
849,"Hikesios","Male","Greek",,,,"Epigraphic corpus","2"
850,"Hilaros/Ilaros","Male","Greek",,,,"Epigraphic corpus","2"
851,"Hippagoras","Male","Greek",,,,"Epigraphic corpus","2"
853,"Hipparchos","Male","Greek",,,,"Epigraphic corpus","2"
854,"Hippes","Male","Greek",,,,"Epigraphic corpus","2"
855,"Hippias","Male","Greek",,,,"Epigraphic corpus","2"
15811,"Hippod[?]","Ambiguous","Greek",,,,"LGPN","2"
2513,"Hippokritos","Male","Greek",,,,"LGPN","2"
16657,"Hippomachos","Male","Greek",,,,"LGPN","2"
857,"Hippomedon","Male","Greek",,,,"Epigraphic corpus","2"
858,"Hippon","Male","Greek",,,,"Epigraphic corpus","2"
859,"Hipponax","Male","Greek",,,,"Epigraphic corpus","2"
14026,"Hipponikos","Male","Greek",,,,"LGPN","2"
860,"Histiaios","Male","Greek",,,,"Epigraphic corpus","2"
862,"Hyakinthos","Male","Greek",,,,"Epigraphic corpus","2"
863,"Hybreis","Female","Greek",,,,"Epigraphic corpus","2"
15651,"Hybrion","Male","Greek",,,,"LGPN","2"
15015,"Hygeia","Female","Greek",,,,"LGPN","2"
9123,"Hygeinos","Male","Greek",,,,"LGPN","2"
16417,"Hygia","Female","Greek",,,,"LGPN","2"
864,"Hygiainon","Male","Greek",,,,"Epigraphic corpus","2"
2464,"Hygienos","Male","Greek",,,,"LGPN","2"
865,"Hygios","Male","Greek",,,,"Epigraphic corpus","2"
866,"Hylas","Male","Greek",,,,"Epigraphic corpus","2"
15491,"Hymnis","Female","Greek",,,,"LGPN","2"
14123,"Hymnos","Male","Uncertain",,,,"LGPN","2"
867,"Hypsa","Female","Greek",,,,"Epigraphic corpus","2"
3487,"Iado, Iadon","Female","Uncertain",,,,"LGPN","2"
9911,"Iakesinaris","Male","Uncertain",,"|VER=1|TYP=p|TPQ=0200|TAQ=0299|DET=0|CLD=Gregorian|SPF=0|EPF=0",,"LGPN","2"
2913,"Iaklator","Male","Roman",,,,"Epigraphic corpus","2"
868,"Iason","Male","Greek",,,,"Epigraphic corpus","2"
5955,"Iathis","Female","Greek",,,,"LGPN","2"
15394,"Iatrokles","Male","Greek",,,,"LGPN","2"
5390,"Iblo[?]","Female","Uncertain",,,,,"2"
2713,"Id. (the same name)","Ambiguous","Uncertain",,,,,"2"
3538,"Idiblon","Ambiguous","Greek",,,,"LGPN","2"
16574,"Idokimos","Male","Greek",,,,"LGPN","2"
2228,"Ingenes","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
7975,"Ingenous","Male","Uncertain",,"|VER=1|TYP=p|TPQ=0100|TAQ=0300|DET=0|CLD=Gregorian|SPF=0|EPF=0",,"LGPN","2"
3025,"Ioannes","Male","Greek",,,,"LGPN","2"
870,"Iolos","Male","Greek",,,,"Epigraphic corpus","2"
871,"Ion","Male","Greek",,,,"Epigraphic corpus","2"
6721,"Ioubenos","Male","Roman",,,,"Epigraphic corpus","2"
2997,"Ioulia","Female","Roman",,,,"Epigraphic corpus","2"
2229,"Ioulianos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
9805,"Ioulia[nos?]","Male","Roman",,,,"Epigraphic corpus","1792"
2458,"Ioulios","Male","Roman",,,,"Epigraphic corpus","2"
7893,"Ioulis","Male","Roman",,,,"Epigraphic corpus","2"
3716,"Iounios","Male","Roman",,,,"Epigraphic corpus","2"
3476,"Ioustinianos","Male","Roman",,,,"Epigraphic corpus","2"
8489,"Ioustos Kelsos","Male","Roman",,,,"Epigraphic corpus","2"
4789,"Ious[tos]","Male","Roman",,,,"Epigraphic corpus","2"
3028,"Isaakios","Male","Uncertain",,,,,"2"
874,"Ischolaos","Male","Greek",,,,"Epigraphic corpus","2"
875,"Isidoros","Male","Greek",,,,"Epigraphic corpus","2"
4531,"Isido[ros]","Male","Greek",,,,"LGPN","2"
877,"Ision","Male","Greek",,,,"Epigraphic corpus","2"
4216,"Isi[doros]","Male","Greek",,,,"LGPN","2"
878,"Isochrysos","Male","Greek",,,,"Epigraphic corpus","2"
879,"Isormos","Male","Greek",,,,"Epigraphic corpus","2"
880,"Istrodoros","Male","Greek",,,,"Epigraphic corpus","2"
2191,"Iulia","Female","Roman","Gentilium",,,"Epigraphic corpus","2"
4777,"Iulius","Male","Roman",,,,"Epigraphic corpus","2"
882,"Kaeinocha","Female","Thracian",,,,"Dana Onomasticon 2014","2"
883,"Kaigeisos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
2643,"Kaikilianos","Male","Roman",,,,"Epigraphic corpus","2"
2193,"Kaikilios","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
4660,"Kaiki[?]","Male","Roman",,,,"Epigraphic corpus","2"
884,"Kainis","Male","Greek",,,,"Epigraphic corpus","2"
14532,"Kaios","Male","Roman",,,,"Epigraphic corpus","2"
14251,"Kaipion","Male","Uncertain",,,,,"2"
12652,"Kairellios","Male","Uncertain",,,,,"2"
2357,"Kaisar","Male","Roman",,,,"Epigraphic corpus","2"
2642,"Kaisios","Male","Roman",,,,"Epigraphic corpus","2"
15292,"Kaisonia","Female","Roman",,,,"Epigraphic corpus","2"
3960,"Kaisonios","Male","Roman",,,,"Epigraphic corpus","2"
2416,"Kaisonis","Male","Roman",,,,"Epigraphic corpus","2"
886,"Kakous","Male","Greek",,,,"Epigraphic corpus","2"
15383,"Kala","Female","Greek",,,,"LGPN","2"
887,"Kalandion","Male","Greek",,,,"Epigraphic corpus","2"
14089,"Kale","Female","Greek",,,,"LGPN","2"
891,"Kallianassa","Female","Greek",,,,"Epigraphic corpus","2"
2371,"Kallianax","Male","Greek",,,,"LGPN","2"
892,"Kallias","Male","Greek",,,,"Epigraphic corpus","2"
15653,"Kallibolos","Male","Greek",,,,"LGPN","2"
7098,"Kallifas","Male","Uncertain",,,,,"2"
895,"Kalligeiton","Male","Greek",,,,"Epigraphic corpus","2"
896,"Kalligenes","Male","Greek",,,,"Epigraphic corpus","2"
15513,"Kalligona","Female","Greek",,,,"LGPN","2"
897,"Kallikomas","Male","Greek",,,,"Epigraphic corpus","2"
898,"Kallikrates","Male","Greek",,,,"Epigraphic corpus","2"
900,"Kallikrita","Ambiguous","Greek",,,,"Epigraphic corpus","2"
901,"Kallikritos","Male","Greek",,,,"Epigraphic corpus","2"
902,"Kallimachos","Male","Greek",,,,"Epigraphic corpus","2"
903,"Kallimorpos","Male","Greek",,,,"Epigraphic corpus","2"
904,"Kallion","Male","Greek",,,,"Epigraphic corpus","2"
905,"Kalliope","Female","Greek",,,,"Epigraphic corpus","2"
906,"Kallippos","Male","Greek",,,,"Epigraphic corpus","2"
907,"Kallisthenes","Male","Greek",,,,"Epigraphic corpus","2"
908,"Kallistos","Male","Greek",,,,"Epigraphic corpus","2"
909,"Kallistratos","Male","Greek",,,,"Epigraphic corpus","2"
15198,"Kallo","Female","Greek",,,,"LGPN","2"
910,"Kallon","Male","Greek",,,,"Epigraphic corpus","2"
911,"Kalokairos","Male","Greek",,,,"Epigraphic corpus","2"
912,"Kalpe","Female","Greek",,,,"Epigraphic corpus","2"
7230,"Kandidea","Female","Roman",,,,"Epigraphic corpus","2"
914,"Kantharion","Male","Greek",,,,"Epigraphic corpus","2"
2194,"Kantios","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
915,"Kanzourenos","Male","Thracian",,,,"Epigraphic corpus","2"
916,"Kapition","Male","Greek",,,,"Epigraphic corpus","2"
919,"Kaproubebos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
922,"Kardenthes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
924,"Karidaba","Female","Thracian",,,,"Dana Onomasticon 2014","2"
927,"Karneades","Male","Greek",,,,"Epigraphic corpus","2"
928,"Karnis","Male","Greek",,,,"Epigraphic corpus","2"
929,"Karoses","Male","Thracian",,,,"Dana Onomasticon 2014","2"
930,"Karossos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
8492,"Karpon","Male","Greek",,,,"LGPN","2"
932,"Karpos","Male","Greek",,,,"Epigraphic corpus","2"
16059,"Karteris","Male","Roman",,,,"Epigraphic corpus","2"
935,"Kartous","Male","Thracian",,,,"Dana Onomasticon 2014","2"
936,"Kartouza","Female","Thracian",,,,"Dana Onomasticon 2014","2"
4562,"Karto[?]","Ambiguous","Uncertain",,,,,"2"
937,"Karystios","Male","Greek",,,,"Epigraphic corpus","2"
938,"Kaseiporis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
2195,"Kasios","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
16038,"Kasis","Male","Greek",,,,"LGPN","2"
2411,"Kassia","Female","Roman",,,,"Epigraphic corpus","2"
2348,"Kassios","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
2230,"Kastelianos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
939,"Kastor","Male","Greek",,,,"Epigraphic corpus","2"
2231,"Kastos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
15080,"Kathara","Female","Greek",,,,"LGPN","2"
13983,"Katios","Male","Roman",,,,"Epigraphic corpus","2"
940,"Katis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
2232,"Katlos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
941,"Katos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
942,"Katrezeris","Male","Thracian",,,,"Epigraphic corpus","2"
4554,"Katroubea","Ambiguous","Uncertain",,,,"LGPN","2"
2861,"Katroubes?","Male","Uncertain",,,,,"2"
15282,"Katyla","Female","Roman",,,,"Epigraphic corpus","2"
14306,"Katylle","Female","Roman",,,,"Epigraphic corpus","2"
14170,"Kaunios","Male","Greek",,,,"LGPN","2"
14366,"Kefalion","Male","Greek",,,,"LGPN","2"
943,"Kefalis","Male","Greek",,,,"Epigraphic corpus","2"
944,"Kefalos","Male","Greek",,,,"Epigraphic corpus","2"
945,"Keilabeithys","Male","Thracian",,,,"Dana Onomasticon 2014","2"
16392,"Keilei[beithys]","Male","Thracian",,,,"Dana Onomasticon 2014","2"
948,"Kelepyris","Male","Thracian",,,,"Dana Onomasticon 2014","2"
6717,"Keler","Male","Roman",,,,"Epigraphic corpus","2"
11157,"Kellon","Male","Uncertain",,,,"LGPN","1793"
9398,"Kelsinos","Male","Roman",,,,"Epigraphic corpus","2"
2233,"Kelsos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
950,"Kendreisos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
3685,"Kensoreinos","Male","Roman",,,,"Epigraphic corpus","2"
951,"Kensos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
952,"Kenthiaros","Male","Thracian",,,,"Epigraphic corpus","2"
15404,"Kerameus","Male","Greek",,,,"LGPN","2"
953,"Kerdolas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
954,"Kerdon","Male","Greek",,,,"Epigraphic corpus","2"
16680,"Kerdosyne","Female","Greek",,,,"LGPN","2"
16099,"Kerelios","Male","Roman",,,,"Epigraphic corpus","2"
2926,"Kerialios","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
955,"Keriskes","Male","Thracian",,,,"Dana Onomasticon 2014","2"
956,"Kerkes","Male","Thracian",,,,"Epigraphic corpus","2"
15285,"Kerkinos","Male","Greek",,,,"LGPN","2"
959,"Kerza","Male","Thracian",,,,"Dana Onomasticon 2014","2"
16664,"Kerzeas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
960,"Kerzetraus","Male","Thracian",,,,"Dana Onomasticon 2014","2"
961,"Keton","Male","Greek",,,,"Epigraphic corpus","2"
962,"Ketrezeris","Male","Thracian",,,,"Dana Onomasticon 2014","2"
3925,"Ke[?]ys","Ambiguous","Uncertain",,,,,"2"
963,"Kikos","Male","Greek",,,,"Epigraphic corpus","2"
966,"Killaios","Male","Greek",,,,"Epigraphic corpus","2"
15716,"Kimoniche","Female","Uncertain",,,,,"2"
967,"Kissos","Male","Greek",,,,"Epigraphic corpus","2"
3346,"Klaros","Male","Roman",,,,"Epigraphic corpus","2"
8137,"Klaudia","Female","Roman",,,,"Epigraphic corpus","2"
14339,"Klaudiane","Female","Roman",,,,"Epigraphic corpus","2"
2234,"Klaudianos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
2196,"Klaudios","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
16451,"Klau[?]","Male","Uncertain",,,,,"2"
15769,"Kleandrides","Male","Greek",,,,"LGPN","2"
968,"Kleandros","Male","Greek",,,,"Epigraphic corpus","2"
969,"Kleanor","Male","Greek",,,,"Epigraphic corpus","2"
971,"Klearchos","Male","Greek",,,,"Epigraphic corpus","2"
15883,"Klearite","Female","Greek",,,,"LGPN","2"
973,"Kleinias","Male","Greek",,,,"Epigraphic corpus","2"
15440,"Kleisimachos","Male","Greek",,,,"LGPN","2"
974,"Kleisthenes","Male","Greek",,,,"Epigraphic corpus","2"
975,"Kleito","Female","Greek",,,,"Epigraphic corpus","2"
15439,"Kleitomachos","Male","Greek",,,,"LGPN","2"
977,"Kleo","Female","Greek",,,,"Epigraphic corpus","2"
14422,"Kleoboulos","Male","Greek",,,,"LGPN","2"
978,"Kleonike","Female","Greek",,,,"Epigraphic corpus","2"
15049,"Kleonikos","Male","Greek",,,,"LGPN","2"
979,"Kleopatra","Female","Greek",,,,"Epigraphic corpus","2"
15931,"Kleopatre","Female","Greek",,,,"LGPN","2"
981,"Kleostratos","Male","Greek",,,,"Epigraphic corpus","2"
15950,"Kleusis","Ambiguous","Uncertain",,,,,"2"
6807,"Klonios","Male","Roman",,,,"Epigraphic corpus","2"
4876,"Klo[dia]","Female","Roman",,,,"Epigraphic corpus","2"
983,"Klyte","Female","Greek",,,,"Epigraphic corpus","2"
4595,"Koartos","Male","Roman",,,,"Epigraphic corpus","2"
2235,"Kodratos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
984,"Koiranos","Male","Greek",,,,"Epigraphic corpus","2"
2467,"Koisormas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
985,"Koite","Female","Greek",,,,"Epigraphic corpus","2"
10276,"Kokeios","Male","Uncertain",,,,"LGPN","2"
987,"Kokkaros","Male","Greek",,,,"Epigraphic corpus","2"
15019,"Kokkeia","Female","Roman",,,,"Epigraphic corpus","2"
14523,"Kollos","Male","Greek",,,,"LGPN","2"
15433,"Kollos/Kolles","Male","Greek",,,,"LGPN","2"
988,"Kolotes","Male","Greek",,,,"Epigraphic corpus","2"
989,"Komaios","Male","Greek",,,,"Epigraphic corpus","2"
14498,"Konnion","Male","Greek",,,,"LGPN","2"
990,"Konon","Male","Greek",,,,"Epigraphic corpus","2"
3074,"Konstantios","Male","Roman",,,,"Epigraphic corpus","2"
4682,"Kon[stantios]","Male","Roman",,,,"Epigraphic corpus","2"
991,"Kookous","Male","Thracian",,,,"Epigraphic corpus","2"
8526,"Korinthos","Male","Greek",,,,"LGPN","2"
5938,"Kornelia","Female","Roman",,,,"Epigraphic corpus","2"
2626,"Kornelios","Male","Roman",,,,"Epigraphic corpus","2"
2236,"Kornoutos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
993,"Koros","Male","Greek",,,,"Epigraphic corpus","2"
16667,"Korra","Female","Greek",,,,"LGPN","2"
15121,"Korris","Ambiguous","Greek",,,,"LGPN","2"
994,"Kortozous","Male","Thracian",,,,"Dana Onomasticon 2014","2"
2198,"Koskonios","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
996,"Kosmas","Male","Greek",,,,"Epigraphic corpus","2"
16252,"Kosmiane","Female","Greek",,,,"LGPN","2"
997,"Kosmion","Male","Greek",,,,"Epigraphic corpus","2"
9544,"Kosoul ?","Male","Uncertain",,,,,"2"
14510,"Kothon","Male","Greek",,,,"LGPN","2"
6132,"Kotos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
998,"Kotys","Male","Thracian",,,,"Dana Onomasticon 2014","2"
2237,"Kouartos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
999,"Kouizeris","Female","Thracian",,,,"Dana Onomasticon 2014","2"
1000,"Koulios","Male","Thracian",,,,"Dana Onomasticon 2014","2"
1003,"Koureis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
1005,"Kousitrales","Male","Thracian",,,,"Epigraphic corpus","2"
1006,"Koutheias","Male","Thracian",,,,"Dana Onomasticon 2014","2"
1007,"Kouthioulas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
1008,"Kozimases","Male","Thracian",,,,"Dana Onomasticon 2014","2"
4664,"Ko[?]","Ambiguous","Uncertain",,,,,"2"
15678,"Ko[?]s","Ambiguous","Uncertain",,,,,"2"
7920,"Krassos","Male","Roman",,,,"Epigraphic corpus","2"
15017,"Kratea","Female","Greek",,,,"LGPN","2"
15464,"Krateros","Male","Greek",,,,"LGPN","2"
1009,"Kratidemos","Male","Greek",,,,"Epigraphic corpus","2"
1010,"Kratinos","Male","Greek",,,,"Epigraphic corpus","2"
1011,"Kratippos","Male","Greek",,,,"Epigraphic corpus","2"
1012,"Kratis","Ambiguous","Greek",,,,"Epigraphic corpus","2"
1014,"Kratisthenes","Male","Greek",,,,"Epigraphic corpus","2"
15165,"Kratisto","Female","Greek",,,,"LGPN","2"
1015,"Kraton","Male","Greek",,,,"Epigraphic corpus","2"
15343,"Kraugasios","Male","Greek",,,,"LGPN","2"
1017,"Kreino","Ambiguous","Greek",,,,"Epigraphic corpus","2"
16506,"Kreispeinos","Male","Roman",,,,"Epigraphic corpus","2"
1018,"Kresfontes","Male","Greek",,,,"Epigraphic corpus","2"
2238,"Kreskes","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
1019,"Krinomenes","Male","Greek",,,,"Epigraphic corpus","2"
2239,"Krispeinos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
2722,"Krispos","Male","Roman",,,,"Epigraphic corpus","2"
1020,"Kriton","Male","Greek",,,,"Epigraphic corpus","2"
1021,"Kronion","Male","Greek",,,,"Epigraphic corpus","2"
15455,"Ktemene","Female","Uncertain",,,,"LGPN","2"
1022,"Ktesibios","Male","Greek",,,,"Epigraphic corpus","2"
15426,"Kuintianos","Male","Roman",,,,"Epigraphic corpus","2"
2869,"Kuintilios","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
1023,"Kydras","Male","Greek",,,,"Epigraphic corpus","2"
3023,"Kyrake","Female","Uncertain",,,,,"2"
6789,"Kyreina","Male","Greek",,,,"LGPN","2"
9015,"Kyria","Female","Uncertain",,,,"LGPN","2"
1025,"Kyriake","Female","Greek",,,,"Epigraphic corpus","2"
1026,"Kyriakos","Male","Greek",,,,"Epigraphic corpus","2"
1028,"Kyrilla","Female","Greek",,,,"Epigraphic corpus","2"
1030,"Kyrsas","Male","Greek",,,,"Epigraphic corpus","2"
4213,"K[?]","Male","Uncertain",,,,,"2"
4222,"K[otys]","Male","Thracian",,,,"Dana Onomasticon 2014","2"
8488,"Labeion","Male","Uncertain",,,,"LGPN","2"
2199,"Laberis","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
3026,"Lachanas","Male","Greek",,,,"LGPN","2"
1031,"Lachetas","Male","Greek",,,,"Epigraphic corpus","2"
1032,"Ladon","Male","Greek",,,,"Epigraphic corpus","2"
14982,"Lainilla","Female","Roman",,,,"LGPN","1792"
1033,"Laios","Male","Greek",,,,"Epigraphic corpus","2"
2924,"Laitos","Male","Roman","Cognomen",,,"LGPN","2"
15262,"Lala","Female","Thracian",,,,"Dana Onomasticon 2014","2"
1035,"Lalzoa","Ambiguous","Thracian",,,,"Dana Onomasticon 2014","2"
11672,"Lamarion","Male","Greek",,,,"LGPN","2"
1036,"Lampito","Male","Greek",,,,"Epigraphic corpus","2"
1037,"Lampre","Female","Greek",,,,"Epigraphic corpus","2"
1038,"Lampyris","Female","Greek",,,,"Epigraphic corpus","2"
1039,"Landros","Male","Greek",,,,"Epigraphic corpus","2"
1040,"Lapepor/Lapeporis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
12078,"Larkios","Male","Roman",,,,"LGPN","1792"
14279,"Lasios","Male","Greek",,,,"LGPN","2"
15220,"Laudike","Female","Greek",,,,"LGPN","2"
7172,"Lazaros","Male","Uncertain",,,,"LGPN","2"
15694,"Leandros","Male","Greek",,,,"LGPN","2"
1042,"Leda","Female","Greek",,,,"Epigraphic corpus","2"
1043,"Leiloos","Male","Thracian",,,,"Epigraphic corpus","2"
1044,"Leodamas","Male","Greek",,,,"Epigraphic corpus","2"
1045,"Leokritos","Male","Greek",,,,"Epigraphic corpus","2"
1046,"Leonas","Male","Greek",,,,"Epigraphic corpus","2"
1047,"Leonides","Male","Greek",,,,"Epigraphic corpus","2"
15738,"Leonteus","Male","Greek",,,,"LGPN","2"
1048,"Leontiskos","Male","Greek",,,,"Epigraphic corpus","2"
4136,"Leonti[?]","Male","Greek",,,,"LGPN","2"
7990,"Leonto","Female","Greek",,,,"LGPN","2"
1049,"Leontomenes","Male","Greek",,,,"Epigraphic corpus","2"
1050,"Leosthenes","Male","Greek",,,,"Epigraphic corpus","2"
1051,"Leptines","Male","Greek",,,,"Epigraphic corpus","2"
1052,"Lestorme","Female","Thracian",,,,"Dana Onomasticon 2014","2"
2591,"Leukios","Male","Greek",,,,"LGPN","2"
1054,"Leukippos","Male","Greek",,,,"Epigraphic corpus","2"
6215,"Leukollos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
3341,"Licinius","Male","Roman","Praenomen",,,"Epigraphic corpus","2"
3434,"Likinios","Male","Roman",,,,"Epigraphic corpus","2"
2200,"Likinnios","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
1055,"Lilleis","Male","Thracian",,,,"Dana Onomasticon 2014","2"
1057,"Lokrion","Male","Greek",,,,"Epigraphic corpus","2"
2481,"Lollia","Female","Roman",,,,"Epigraphic corpus","2"
2462,"Longeinos","Male","Roman",,,,"Epigraphic corpus","2"
3343,"Longina","Female","Roman",,,,"Epigraphic corpus","2"
9068,"Lopos","Male","Roman",,,,"Epigraphic corpus","2"
1058,"Loukas","Male","Greek",,,,"Epigraphic corpus","2"
2240,"Loukilla","Female","Roman","Cognomen",,,"Epigraphic corpus","2"
2175,"Loukios","Male","Roman","Praenomen",,,"Epigraphic corpus","2"
16562,"Loukiros","Male","Uncertain",,,,,"2"
1059,"Loukisandros","Male","Greek",,,,"Epigraphic corpus","2"
14549,"Loukoullos","Male","Roman",,,,"Epigraphic corpus","2"
6920,"Loukretios","Male","Roman",,,,"Epigraphic corpus","2"
3443,"Loupos","Male","Uncertain",,,,"LGPN","2"
9026,"Louppos","Male","Roman",,,,"Epigraphic corpus","2"
14253,"Lousia","Female","Uncertain",,,,,"2"
2418,"Lucius","Male","Roman",,,,"Epigraphic corpus","2"
1061,"Lyaios","Male","Greek",,,,"Epigraphic corpus","2"
1062,"Lydos","Male","Greek",,,,"Epigraphic corpus","2"
1063,"Lykas","Male","Greek",,,,"Epigraphic corpus","2"
15791,"Lykeis","Female","Greek",,,,"LGPN","2"
15362,"Lykinos","Male","Greek",,,,"LGPN","2"
15637,"Lykion","Male","Greek",,,,"LGPN","2"
15310,"Lyko","Female","Greek",,,,"LGPN","2"
1064,"Lykomedes","Male","Greek",,,,"Epigraphic corpus","2"
15146,"Lykon","Male","Greek",,,,"LGPN","2"
1065,"Lykos","Male","Greek",,,,"Epigraphic corpus","2"
15035,"Lykourgos","Male","Greek",,,,"LGPN","2"
15493,"Lysandra","Female","Greek",,,,"LGPN","2"
1066,"Lysanias","Male","Greek",,,,"Epigraphic corpus","2"
15190,"Lysidike","Female","Greek",,,,"LGPN","2"
1067,"Lysikrates","Male","Greek",,,,"Epigraphic corpus","2"
1068,"Lysimachos","Male","Greek",,,,"Epigraphic corpus","2"
8093,"Magianos","Male","Roman",,,,"Epigraphic corpus","2"
1069,"Magnion","Male","Greek",,,,"Epigraphic corpus","2"
9979,"Magnos","Male","Greek",,,,"LGPN","2"
1070,"Maiandria","Female","Greek",,,,"Epigraphic corpus","2"
2923,"Maikios","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
2459,"Mailios","Male","Roman",,,,"Epigraphic corpus","2"
1072,"Maistas","Male","Thracian",,,,"Dana Onomasticon 2014","2"
1073,"Makedon","Male","Greek",,,,"Epigraphic corpus","2"
14283,"Makedonis","Male","Uncertain",,,,,"2"
2715,"Maker","Male","Roman",,,,"Epigraphic corpus","2"
1074,"Makesala","Female","Thracian",,,,"Dana Onomasticon 2014","2"
1075,"Makesatos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
1076,"Makos","Male","Thracian",,,,"Dana Onomasticon 2014","2"
1077,"Makreine","Male","Greek",,,,"Epigraphic corpus","2"
2201,"Malius","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
1078,"Mamakoute","Female","Thracian",,,,"Epigraphic corpus","2"
15341,"Mamalios","Male","Uncertain",,,,"LGPN","2"
15241,"Mammia","Female","Greek",,,,"LGPN","2"
1079,"Mandron","Male","Greek",,,,"Epigraphic corpus","2"
15823,"Mandrostratos","Male","Greek",,,,"LGPN","2"
16242,"Manes","Male","Greek",,,,"LGPN","2"
14056,"Manlios","Male","Roman",,,,"Epigraphic corpus","2"
2419,"Manneius","Male","Roman",,,,"Epigraphic corpus","2"
1082,"Manta","Male","Thracian",,,,"Dana Onomasticon 2014","2"
1083,"Mantitheos","Male","Greek",,,,"Epigraphic corpus","2"
1084,"Manto","Female","Greek",,,,"Epigraphic corpus","2"
5943,"Marcus","Female","Roman","Praenomen",,,"Epigraphic corpus","2"
4699,"Marena","Female","Uncertain",,,,,"2"
4650,"Maria","Female","Greek",,,,"LGPN","2"
3141,"Marina","Female","Uncertain",,,,,"2"
1086,"Marinos","Male","Greek",,,,"Epigraphic corpus","2"
2202,"Marios","Male","Roman","Gentilium",,,"Epigraphic corpus","2"
12880,"Markelinos","Male","Roman",,,,"Epigraphic corpus","2"
2452,"Markellos","Male","Roman",,,,"Epigraphic corpus","2"
2688,"Markia","Female","Roman",,,,"Epigraphic corpus","2"
9144,"Markiane","Female","Roman",,,,"Epigraphic corpus","2"
2176,"Markos","Male","Roman","Praenomen",,,"Epigraphic corpus","2"
1087,"Maron","Male","Greek",,,,"Epigraphic corpus","2"
2446,"Maronis","Female","Greek",,,,"LGPN","2"
1088,"Maros","Male","Thracian",,,,"Epigraphic corpus","2"
15339,"Martha","Female","Uncertain",,,,"LGPN","2"
12878,"Martialis","Male","Roman",,,,"Epigraphic corpus","2"
1089,"Martysoura","Female","Thracian",,,,"Dana Onomasticon 2014","2"
6533,"Marylleinos","Male","Roman","Cognomen",,,"Epigraphic corpus","2"
6672,"Maternos","Male","Roman",,,,"Epigraphic corpus","2"
1090,"Matero","Female","Greek",,,,"Epigraphic corpus","2"
15435,"Matras","Ambiguous","Greek",,,,"LGPN","2"
1091,"Matricha","Female","Greek",,,,"Epigraphic corpus","2"
1092,"Matris","Female","Greek",,,,"Epigraphic corpus","2"
1093,"Matro","Female","Greek",,,,"Epigraphic corpus","2"
