personkey,inscriptionkey,ethnicity,gender,class
11984,11970,Greek,Male,Parent name
11984,11970,Greek,Male,Personal name
6090,6089,Greek,Male,Personal name
6090,6089,Greek,Male,Parent name
5768,3492,Greek,Male,Personal name
5768,3492,Greek,Male,Parent name
5566,2916,Greek,Male,Parent name
5566,2916,Greek,Male,Personal name
5769,3163,Greek,Male,Parent name
5769,3163,Greek,Male,Personal name
16322,16308,Greek,Male,Parent name
16322,16308,Greek,Female,Personal name
5487,3573,Greek,Male,Parent name
5487,3573,Greek,Female,Personal name
5487,3573,Uncertain,Female,Partner name
12554,12542,Greek,Male,Personal name
12554,12542,Greek,Female,Parent name
4301,2712,Greek,Male,Personal name
4301,2712,Greek,Male,Parent name
12521,12534,Greek,Male,Parent name
12521,12534,Greek,Male,Personal name
12860,12843,Greek,Male,Parent name
12860,12843,Greek,Male,Personal name
11629,11624,Greek,Male,Parent name
11629,11624,Greek,Male,Personal name
11629,11624,Uncertain,Male,Grandparent name
4267,2712,Greek,Male,Parent name
4267,2712,Greek,Male,Personal name
9101,9100,Greek,Female,Partner name
9101,9100,Greek,Male,Personal name
9101,9100,Greek,Male,Parent name
16262,16229,Greek,Male,Parent name
16262,16229,Greek,Male,Personal name
5152,2921,Roman,Male,Personal name
5152,2921,Greek,Male,Parent name
5152,2921,Greek,Male,Personal name
13942,13940,Greek,Male,Parent name
13942,13940,Greek,Female,Personal name
6536,6535,Greek,Male,Parent name
6536,6535,Greek,Male,Personal name
5465,3588,Greek,Male,Personal name
5465,3588,Greek,Male,Parent name
5465,3588,Thracian,Female,Partner name
5497,3557,Greek,Male,Parent name
5497,3557,Greek,Male,Personal name
13884,13877,Greek,Male,Parent name
13884,13877,Greek,Male,Personal name
5543,2969,Greek,Female,Parent name
5543,2969,Greek,Male,Personal name
12282,12145,Greek,Male,Personal name
12282,12145,Greek,Male,Parent name
3927,2399,Greek,Male,Parent name
3927,2399,Greek,Male,Personal name
14005,14002,Greek,Male,Parent name
14005,14002,Greek,Male,Personal name
15183,14742,Greek,Male,Parent name
15183,14742,Greek,Female,Personal name
15183,14742,Greek,Male,Partner name
8820,8819,Greek,Male,Personal name
8820,8819,Greek,Male,Parent name
9373,9370,Greek,Male,Personal name
9373,9370,Greek,Female,Parent name
5138,2921,Greek,Male,Parent name
5138,2921,Greek,Male,Personal name
5138,2921,Roman,Male,Personal name
15266,14783,Greek,Male,Parent name
15266,14783,Greek,Male,Personal name
11975,11970,Greek,Male,Parent name
11975,11970,Greek,Male,Personal name
15202,14750,Greek,Female,Parent name
15202,14750,Greek,Female,Personal name
4143,2560,Greek,Female,Personal name
4143,2560,Greek,Male,Parent name
5423,3616,Greek,Female,Personal name
5423,3616,Greek,Male,Parent name
5094,2535,Greek,Male,Parent name
5094,2535,Greek,Male,Personal name
5094,2535,Roman,Male,Personal name
14006,14002,Greek,Male,Personal name
14006,14002,Greek,Male,Parent name
9732,9729,Greek,Male,Parent name
9732,9729,Greek,Male,Personal name
5800,3501,Greek,Female,Personal name
5800,3501,Greek,Male,Parent name
4483,3174,Greek,Male,Personal name
4483,3174,Greek,Male,Parent name
15067,14646,Greek,Male,Parent name
15067,14646,Greek,Female,Personal name
14030,14002,Greek,Male,Personal name
14030,14002,Greek,Male,Parent name
11711,11708,Greek,Male,Parent name
11711,11708,Greek,Male,Personal name
5085,2534,Greek,Male,Parent name
5085,2534,Greek,Male,Personal name
6277,6273,Greek,Male,Personal name
6277,6273,Greek,Male,Parent name
5762,3163,Greek,Male,Personal name
5762,3163,Greek,Male,Parent name
12263,12145,Greek,Male,Personal name
12263,12145,Greek,Male,Parent name
15039,14631,Greek,Female,Personal name
15039,14631,Greek,Male,Parent name
15654,15646,Greek,Male,Parent name
15654,15646,Greek,Male,Personal name
15480,14878,Greek,Female,Personal name
15480,14878,Greek,Male,Parent name
13881,13877,Greek,Male,Parent name
13881,13877,Greek,Male,Personal name
4313,2712,Greek,Male,Personal name
4313,2712,Greek,Male,Parent name
12483,12472,Greek,Male,Parent name
12483,12472,Greek,Male,Personal name
12483,12472,Greek,Female,Partner name
13913,13911,Greek,Male,Personal name
13913,13911,Greek,Male,Parent name
14007,14002,Greek,Male,Parent name
14007,14002,Greek,Male,Personal name
13754,13752,Greek,Male,Parent name
13754,13752,Greek,Male,Personal name
4299,2712,Greek,Male,Personal name
4299,2712,Greek,Male,Parent name
9160,9147,Greek,Male,Personal name
9160,9147,Greek,Male,Parent name
4164,2574,Greek,Male,Parent name
4164,2574,Greek,Male,Grandparent name
4164,2574,Greek,Male,Personal name
4144,2561,Greek,Male,Parent name
4144,2561,Greek,Male,Personal name
4084,2498,Greek,Male,Personal name
4084,2498,Greek,Male,Parent name
11824,11821,Greek,Male,Personal name
11824,11821,Greek,Male,Parent name
5087,2535,Greek,Male,Personal name
5087,2535,Greek,Male,Parent name
5087,2535,Roman,Male,Personal name
5087,2535,Roman,Male,Personal name
6275,6273,Greek,Male,Personal name
6275,6273,Greek,Male,Parent name
16228,16224,Greek,Male,Personal name
16228,16224,Greek,Male,Parent name
12430,12388,Greek,Male,Grandparent name
12430,12388,Greek,Male,Parent name
12430,12388,Greek,Female,Personal name
12430,12388,Greek,Male,Partner name
15984,15981,Greek,Male,Parent name
15984,15981,Greek,Male,Personal name
11771,11770,Greek,Male,Parent name
11771,11770,Greek,Male,Personal name
15447,14855,Greek,Male,Parent name
15447,14855,Greek,Male,Personal name
5251,2936,Greek,Male,Parent name
5251,2936,Roman,Male,Personal name
5251,2936,Greek,Male,Personal name
12284,12145,Greek,Male,Parent name
12284,12145,Greek,Male,Personal name
4155,2571,Greek,Male,Parent name
4155,2571,Greek,Male,Personal name
15195,14746,Greek,Male,Parent name
15195,14746,Greek,Female,Personal name
9517,9514,Greek,Male,Parent name
9517,9514,Greek,Female,Personal name
6324,6322,Greek,Male,Parent name
6324,6322,Greek,Male,Personal name
15203,14750,Greek,Male,Personal name
15203,14750,Greek,Male,Parent name
9732,14426,Greek,Male,Parent name
9732,14426,Greek,Male,Personal name
4135,2554,Greek,Male,Personal name
4135,2554,Greek,Male,Parent name
16184,16182,Greek,Male,Parent name
16184,16182,Greek,Male,Personal name
11636,11624,Greek,Male,Personal name
11636,11624,Greek,Male,Parent name
4732,3210,Greek,Male,Personal name
4732,3210,Greek,Male,Parent name
16034,16033,Greek,Male,Personal name
16034,16033,Greek,Male,Parent name
4319,2712,Greek,Male,Personal name
4319,2712,Greek,Male,Parent name
15854,15842,Greek,Male,Parent name
15854,15842,Greek,Male,Partner name
15854,15842,Greek,Female,Personal name
14395,14394,Greek,Female,Personal name
14395,14394,Greek,Male,Parent name
5765,3163,Greek,Male,Parent name
5765,3163,Greek,Male,Personal name
8780,8779,Greek,Male,Personal name
8780,8779,Greek,Male,Parent name
14386,14385,Greek,Male,Parent name
14386,14385,Greek,Female,Personal name
14446,14444,Greek,Male,Parent name
14446,14444,Greek,Female,Personal name
15014,14616,Greek,Male,Parent name
15014,14616,Greek,Female,Personal name
4379,2764,Greek,Male,Parent name
4379,2764,Greek,Female,Personal name
13862,13861,Greek,Male,Personal name
13862,13861,Greek,Male,Parent name
6096,6094,Greek,Male,Parent name
6096,6094,Greek,Male,Personal name
14367,14365,Greek,Male,Personal name
14367,14365,Greek,Male,Parent name
12957,12943,Greek,Male,Personal name
12957,12943,Greek,Male,Parent name
5603,2969,Greek,Male,Personal name
5603,2969,Greek,Male,Parent name
4736,3214,Greek,Male,Personal name
4736,3214,Greek,Male,Parent name
5770,3163,Greek,Male,Personal name
5770,3163,Greek,Female,Parent name
5547,2916,Greek,Male,Parent name
5547,2916,Greek,Male,Personal name
10501,12684,Greek,Male,Personal name
10501,12684,Greek,Male,Parent name
10501,12684,Roman,Male,Personal name
15291,14790,Greek,Male,Parent name
15291,14790,Greek,Male,Personal name
9849,9838,Greek,Male,Personal name
9849,9838,Greek,Male,Parent name
5321,2654,Greek,Male,Personal name
5321,2654,Greek,Male,Parent name
5562,2916,Greek,Male,Parent name
5562,2916,Greek,Male,Personal name
15509,14895,Greek,Male,Parent name
15509,14895,Greek,Male,Personal name
5521,2788,Greek,Male,Parent name
5521,2788,Greek,Male,Personal name
5907,5906,Greek,Male,Personal name
5907,5906,Greek,Male,Grandparent name
5907,5906,Greek,Male,Parent name
15457,14863,Greek,Male,Parent name
15457,14863,Greek,Female,Personal name
8028,8024,Greek,Male,Personal name
8028,8024,Greek,Male,Parent name
5259,2936,Greek,Male,Personal name
5259,2936,Roman,Male,Personal name
5259,2936,Greek,Female,Parent name
5698,14837,Greek,Male,Personal name
5698,14837,Greek,Male,Parent name
12505,12496,Greek,Male,Parent name
12505,12496,Roman,Female,Personal name
12505,12496,Uncertain,Male,Partner name
12505,12496,Roman,Female,Personal name
12505,12496,Greek,Female,Personal name
8205,8193,Greek,Male,Parent name
8205,8193,Greek,Male,Personal name
5314,2650,Greek,Male,Personal name
5314,2650,Greek,Male,Parent name
5371,2771,Greek,Male,Personal name
5371,2771,Greek,Male,Parent name
6288,6287,Greek,Male,Parent name
6288,6287,Greek,Male,Personal name
4742,3219,Greek,Male,Parent name
4742,3219,Greek,Male,Personal name
15744,15727,Greek,Male,Personal name
15744,15727,Greek,Male,Parent name
15413,14842,Greek,Male,Parent name
15413,14842,Greek,Male,Grandparent name
15413,14842,Greek,Female,Personal name
12346,12321,Greek,Female,Personal name
12346,12321,Greek,Male,Parent name
4895,2284,Greek,Male,Personal name
4895,2284,Greek,Male,Parent name
14425,14424,Greek,Male,Parent name
14425,14424,Greek,Male,Personal name
11638,11624,Greek,Male,Personal name
11638,11624,Greek,Male,Parent name
12507,12497,Greek,Male,Personal name
12507,12497,Roman,Female,Partner name
12507,12497,Roman,Male,Personal name
12507,12497,Greek,Male,Parent name
4993,3647,Greek,Male,Personal name
4993,3647,Greek,Male,Parent name
8798,8797,Greek,Male,Personal name
8798,8797,Greek,Male,Parent name
8336,8333,Greek,Male,Personal name
8336,8333,Greek,Male,Parent name
8688,8687,Greek,Male,Parent name
8688,8687,Greek,Male,Personal name
4126,2548,Greek,Male,Parent name
4126,2548,Greek,Female,Personal name
14486,14484,Greek,Male,Parent name
14486,14484,Greek,Male,Personal name
12617,12575,Greek,Male,Parent name
12617,12575,Roman,Female,Personal name
12617,12575,Greek,Female,Personal name
4018,2475,Greek,Male,Personal name
4018,2475,Greek,Male,Parent name
6405,6404,Greek,Male,Parent name
6405,6404,Greek,Male,Personal name
14280,14274,Greek,Male,Personal name
14280,14274,Greek,Male,Parent name
6037,6035,Greek,Male,Personal name
6037,6035,Greek,Male,Parent name
6223,6217,Greek,Male,Parent name
6223,6217,Greek,Male,Personal name
14165,14162,Greek,Male,Parent name
14165,14162,Greek,Male,Personal name
4106,2521,Greek,Male,Personal name
4106,2521,Greek,Male,Parent name
15511,14896,Greek,Male,Personal name
15511,14896,Greek,Male,Parent name
14537,14535,Greek,Male,Parent name
14537,14535,Greek,Male,Personal name
5442,3602,Greek,Male,Parent name
5442,3602,Greek,Male,Personal name
8684,8683,Greek,Female,Parent name
8684,8683,Greek,Female,Personal name
15517,14898,Greek,Male,Parent name
15517,14898,Greek,Male,Personal name
15643,15625,Greek,Female,Personal name
15643,15625,Greek,Male,Parent name
5267,2936,Greek,Male,Parent name
5267,2936,Greek,Male,Personal name
5267,2936,Roman,Male,Personal name
8892,8888,Greek,Female,Personal name
8892,8888,Greek,Male,Parent name
15707,15687,Greek,Male,Parent name
15707,15687,Greek,Female,Personal name
5416,3619,Greek,Male,Personal name
5416,3619,Uncertain,Female,Partner name
5416,3619,Greek,Male,Parent name
5696,2986,Greek,Male,Parent name
5696,2986,Greek,Male,Personal name
5696,2986,Greek,Male,Grandparent name
5270,2936,Greek,Male,Personal name
5270,2936,Greek,Male,Parent name
5270,2936,Roman,Male,Personal name
15261,14781,Greek,Male,Parent name
15261,14781,Greek,Male,Personal name
6291,6287,Greek,Male,Parent name
6291,6287,Greek,Male,Personal name
14009,14002,Greek,Male,Parent name
14009,14002,Greek,Male,Personal name
5233,2936,Greek,Male,Parent name
5233,2936,Greek,Male,Personal name
5233,2936,Roman,Male,Personal name
6386,6385,Greek,Male,Parent name
6386,6385,Greek,Female,Personal name
12253,12145,Greek,Male,Parent name
12253,12145,Greek,Male,Personal name
11142,11095,Greek,Male,Personal name
11142,11095,Greek,Male,Parent name
11142,11095,Roman,Male,Personal name
16255,16233,Greek,Male,Parent name
16255,16233,Greek,Male,Personal name
5875,3378,Greek,Male,Personal name
5875,3378,Greek,Male,Parent name
5492,3559,Greek,Male,Personal name
5492,3559,Greek,Female,Partner name
5492,3559,Greek,Male,Parent name
5839,3320,Greek,Male,Parent name
5839,3320,Greek,Male,Personal name
5857,3361,Greek,Female,Personal name
5857,3361,Greek,Male,Parent name
6181,6180,Greek,Male,Personal name
6181,6180,Greek,Male,Parent name
12178,12145,Greek,Male,Parent name
12178,12145,Greek,Male,Personal name
12180,12145,Greek,Male,Parent name
12180,12145,Greek,Male,Personal name
5837,3317,Greek,Male,Personal name
5837,3317,Greek,Male,Parent name
11731,11729,Greek,Male,Parent name
11731,11729,Greek,Male,Personal name
15197,14747,Greek,Male,Personal name
15197,14747,Greek,Male,Parent name
15113,14671,Greek,Male,Personal name
15113,14671,Greek,Male,Parent name
4538,3160,Greek,Male,Parent name
4538,3160,Greek,Male,Personal name
15052,14637,Greek,Male,Parent name
15052,14637,Greek,Male,Personal name
6423,6422,Greek,Male,Personal name
6423,6422,Greek,Male,Parent name
4570,2872,Greek,Female,Personal name
4570,2872,Greek,Male,Parent name
5560,2916,Greek,Male,Personal name
5560,2916,Greek,Male,Parent name
3898,2368,Greek,Male,Personal name
3898,2368,Greek,Male,Parent name
7835,13381,Greek,Male,Personal name
7835,13381,Greek,Male,Parent name
7835,13381,Roman,Male,Personal name
15441,14847,Greek,Male,Personal name
15441,14847,Greek,Male,Parent name
5494,3558,Greek,Male,Parent name
5494,3558,Greek,Male,Personal name
14429,14427,Greek,Male,Parent name
14429,14427,Greek,Female,Personal name
4209,6063,Greek,Male,Parent name
4209,6063,Greek,Male,Personal name
16082,16065,Greek,Male,Parent name
16082,16065,Greek,Male,Personal name
12289,12145,Greek,Male,Personal name
12289,12145,Greek,Male,Parent name
11422,11407,Greek,Male,Parent name
11422,11407,Greek,Male,Personal name
15353,14817,Greek,Female,Parent name
15353,14817,Greek,Female,Personal name
5212,2936,Greek,Female,Parent name
5212,2936,Greek,Male,Personal name
5212,2936,Roman,Male,Personal name
5212,2936,Roman,Male,Personal name
12189,12145,Greek,Male,Personal name
12189,12145,Greek,Male,Parent name
8218,8193,Greek,Male,Personal name
8218,8193,Greek,Male,Parent name
9094,9093,Greek,Male,Personal name
9094,9093,Greek,Male,Parent name
4122,2544,Greek,Male,Parent name
4122,2544,Greek,Male,Personal name
5277,2936,Greek,Male,Personal name
5277,2936,Roman,Male,Personal name
5277,2936,Greek,Male,Parent name
16254,16233,Greek,Male,Parent name
16254,16233,Greek,Female,Personal name
8211,8193,Greek,Male,Personal name
8211,8193,Greek,Male,Parent name
5654,2978,Greek,Male,Parent name
5654,2978,Greek,Male,Personal name
4142,2559,Greek,Male,Personal name
4142,2559,Greek,Male,Parent name
6276,6273,Greek,Male,Parent name
6276,6273,Greek,Male,Personal name
15265,14782,Greek,Male,Personal name
15265,14782,Greek,Male,Parent name
8680,8678,Greek,Male,Personal name
8680,8678,Greek,Male,Parent name
4464,2815,Greek,Female,Personal name
4464,2815,Greek,Male,Parent name
4464,2815,Greek,Male,Partner name
14027,14002,Greek,Male,Parent name
14027,14002,Greek,Male,Personal name
4547,2857,Greek,Male,Personal name
4547,2857,Greek,Male,Parent name
14940,14574,Greek,Male,Personal name
14940,14574,Greek,Male,Parent name
4991,3648,Greek,Male,Parent name
4991,3648,Greek,Male,Personal name
15139,14721,Greek,Female,Personal name
15139,14721,Greek,Male,Parent name
15668,15656,Greek,Male,Personal name
15668,15656,Greek,Male,Parent name
15134,14685,Greek,Male,Personal name
15134,14685,Greek,Male,Parent name
4200,2675,Greek,Male,Parent name
4200,2675,Greek,Male,Personal name
12592,12567,Greek,Female,Parent name
12592,12567,Roman,Female,Personal name
12592,12567,Greek,Male,Personal name
5627,2972,Greek,Male,Parent name
5627,2972,Greek,Male,Personal name
6232,6230,Greek,Male,Personal name
6232,6230,Greek,Male,Parent name
6232,6230,Roman,Male,Personal name
9438,9437,Greek,Male,Parent name
9438,9437,Greek,Male,Personal name
13814,13812,Greek,Male,Parent name
13814,13812,Greek,Male,Personal name
14434,14432,Greek,Male,Personal name
14434,14432,Greek,Male,Parent name
5782,3163,Greek,Female,Parent name
5782,3163,Greek,Male,Personal name
12039,12031,Greek,Male,Parent name
12039,12031,Greek,Male,Personal name
4566,2870,Greek,Male,Parent name
4566,2870,Greek,Male,Personal name
3899,2369,Greek,Female,Personal name
3899,2369,Greek,Male,Parent name
4801,3440,Greek,Female,Personal name
4801,3440,Greek,Male,Parent name
15235,14765,Greek,Male,Parent name
15235,14765,Greek,Male,Personal name
11979,11970,Greek,Male,Parent name
11979,11970,Greek,Male,Personal name
14494,14493,Greek,Male,Personal name
14494,14493,Greek,Male,Parent name
14334,14327,Greek,Male,Personal name
14334,14327,Greek,Male,Parent name
12481,12471,Greek,Male,Partner name
12481,12471,Greek,Female,Personal name
12481,12471,Greek,Male,Parent name
6229,6228,Greek,Male,Parent name
6229,6228,Greek,Male,Personal name
13003,12990,Greek,Male,Parent name
13003,12990,Greek,Male,Personal name
15307,14798,Greek,Male,Personal name
15307,14798,Greek,Male,Parent name
6432,6425,Greek,Male,Personal name
6432,6425,Greek,Male,Parent name
6143,6142,Greek,Male,Personal name
6143,6142,Greek,Male,Parent name
6143,6142,Roman,Male,Personal name
4262,2712,Greek,Male,Parent name
4262,2712,Greek,Male,Personal name
15613,15610,Greek,Male,Parent name
15613,15610,Greek,Male,Personal name
4268,2712,Greek,Male,Personal name
4268,2712,Greek,Male,Parent name
16363,16358,Greek,Male,Parent name
16363,16358,Greek,Male,Personal name
14330,14327,Greek,Male,Parent name
14330,14327,Greek,Male,Personal name
12233,12147,Greek,Male,Personal name
12233,12147,Greek,Male,Parent name
5710,3506,Greek,Male,Parent name
5710,3506,Greek,Male,Personal name
5518,3539,Greek,Male,Parent name
5518,3539,Greek,Male,Personal name
5518,3539,Greek,Male,Grandparent name
5518,3539,Greek,Female,Partner name
4455,2813,Greek,Male,Personal name
4455,2813,Greek,Male,Parent name
15620,15619,Greek,Female,Personal name
15620,15619,Greek,Male,Parent name
5865,3369,Greek,Male,Parent name
5865,3369,Greek,Male,Personal name
14476,14472,Greek,Male,Personal name
14476,14472,Greek,Male,Parent name
5739,3527,Greek,Male,Personal name
5739,3527,Greek,Male,Parent name
15321,14804,Greek,Male,Parent name
15321,14804,Greek,Male,Personal name
15699,15691,Greek,Male,Personal name
15699,15691,Greek,Male,Parent name
15708,15686,Greek,Male,Parent name
15708,15686,Greek,Male,Personal name
4101,2514,Greek,Male,Personal name
4101,2514,Greek,Male,Parent name
5341,2655,Greek,Male,Parent name
5341,2655,Greek,Male,Personal name
8364,8363,Greek,Female,Personal name
8364,8363,Greek,Male,Parent name
5377,2774,Greek,Male,Parent name
5377,2774,Greek,Male,Personal name
5109,2535,Greek,Male,Personal name
5109,2535,Greek,Male,Parent name
5109,2535,Roman,Male,Personal name
5872,3377,Greek,Male,Grandparent name
5872,3377,Greek,Male,Parent name
5872,3377,Greek,Male,Personal name
4209,14609,Greek,Male,Parent name
4209,14609,Greek,Male,Personal name
5870,3374,Greek,Male,Parent name
5870,3374,Greek,Male,Personal name
4264,2712,Greek,Male,Personal name
4264,2712,Greek,Male,Parent name
8402,8400,Greek,Male,Parent name
8402,8400,Greek,Male,Personal name
5735,3526,Uncertain,Female,Partner name
5735,3526,Greek,Male,Personal name
5735,3526,Greek,Male,Parent name
6227,6224,Greek,Male,Personal name
6227,6224,Greek,Male,Parent name
5205,2936,Greek,Female,Parent name
5205,2936,Greek,Male,Personal name
5205,2936,Roman,Male,Personal name
5205,2936,Roman,Male,Personal name
5155,2921,Greek,Male,Personal name
5155,2921,Greek,Male,Parent name
5155,2921,Roman,Male,Personal name
7900,9266,Greek,Male,Parent name
7900,9266,Greek,Male,Personal name
14210,14144,Greek,Male,Parent name
14210,14144,Greek,Male,Personal name
15446,14854,Greek,Male,Personal name
15446,14854,Greek,Male,Parent name
12246,12145,Greek,Male,Personal name
12246,12145,Greek,Male,Parent name
5493,3559,Greek,Male,Parent name
5493,3559,Greek,Female,Personal name
8771,8770,Greek,Male,Personal name
8771,8770,Greek,Male,Parent name
8771,8770,Roman,Male,Personal name
8771,8770,Roman,Male,Personal name
5634,2972,Greek,Male,Personal name
5634,2972,Greek,Male,Parent name
8267,8193,Greek,Female,Personal name
8267,8193,Greek,Male,Parent name
4906,2284,Greek,Male,Personal name
4906,2284,Greek,Male,Parent name
15284,14788,Greek,Male,Parent name
15284,14788,Greek,Male,Personal name
15033,14630,Greek,Male,Parent name
15033,14630,Greek,Female,Personal name
4558,2865,Greek,Male,Parent name
4558,2865,Greek,Male,Personal name
12398,12380,Greek,Male,Parent name
12398,12380,Greek,Male,Personal name
12398,12380,Greek,Female,Partner name
5759,3536,Greek,Male,Parent name
5759,3536,Greek,Male,Personal name
11916,11907,Greek,Male,Personal name
11916,11907,Greek,Male,Parent name
5556,2916,Greek,Male,Parent name
5556,2916,Greek,Male,Personal name
6413,6410,Greek,Male,Parent name
6413,6410,Greek,Male,Personal name
15040,14632,Greek,Male,Parent name
15040,14632,Greek,Male,Personal name
4590,2891,Greek,Female,Personal name
4590,2891,Greek,Male,Parent name
5142,2921,Greek,Male,Personal name
5142,2921,Greek,Male,Parent name
5142,2921,Roman,Male,Personal name
5513,2916,Greek,Male,Personal name
5513,2916,Greek,Male,Parent name
3917,2388,Greek,Male,Personal name
3917,2388,Greek,Male,Parent name
4285,2712,Greek,Male,Personal name
4285,2712,Greek,Male,Parent name
15327,14807,Greek,Female,Parent name
15327,14807,Greek,Male,Personal name
5508,3549,Greek,Male,Personal name
5508,3549,Greek,Male,Parent name
15191,14744,Greek,Male,Parent name
15191,14744,Greek,Female,Personal name
5525,2789,Greek,Male,Parent name
5525,2789,Greek,Male,Personal name
5763,3163,Greek,Male,Personal name
5763,3163,Greek,Male,Parent name
5599,2969,Greek,Male,Parent name
5599,2969,Greek,Male,Personal name
7053,7052,Greek,Male,Parent name
7053,7052,Greek,Male,Personal name
15182,14740,Greek,Male,Parent name
15182,14740,Greek,Male,Personal name
11762,11757,Greek,Male,Parent name
11762,11757,Greek,Male,Personal name
14967,14592,Greek,Female,Personal name
14967,14592,Greek,Male,Parent name
8054,8052,Greek,Male,Personal name
8054,8052,Greek,Male,Parent name
8209,8193,Greek,Male,Personal name
8209,8193,Greek,Male,Parent name
12162,12141,Greek,Male,Parent name
12162,12141,Greek,Male,Personal name
7542,7541,Greek,Female,Personal name
7542,7541,Greek,Male,Parent name
16227,16224,Greek,Male,Personal name
16227,16224,Greek,Male,Parent name
16282,16277,Greek,Female,Personal name
16282,16277,Greek,Male,Parent name
5628,6670,Greek,Male,Personal name
5628,6670,Greek,Male,Parent name
5513,3545,Greek,Male,Personal name
5513,3545,Greek,Male,Parent name
13811,13807,Greek,Male,Parent name
13811,13807,Greek,Male,Personal name
4484,2829,Greek,Male,Parent name
4484,2829,Greek,Male,Personal name
12396,12379,Greek,Male,Parent name
12396,12379,Greek,Male,Partner name
12396,12379,Greek,Female,Personal name
7501,7496,Greek,Male,Personal name
7501,7496,Greek,Male,Parent name
11785,11784,Greek,Male,Personal name
11785,11784,Greek,Male,Parent name
16077,16070,Greek,Male,Parent name
16077,16070,Greek,Male,Personal name
5753,3158,Greek,Male,Personal name
5753,3158,Greek,Male,Parent name
4355,2750,Greek,Male,Personal name
4355,2750,Greek,Male,Parent name
4100,2512,Greek,Male,Personal name
4100,2512,Greek,Male,Parent name
15459,14864,Greek,Male,Parent name
15459,14864,Greek,Female,Personal name
12299,12295,Greek,Male,Personal name
12299,12295,Greek,Male,Parent name
15682,15676,Greek,Male,Parent name
15682,15676,Greek,Male,Personal name
12173,12145,Greek,Male,Personal name
12173,12145,Greek,Male,Parent name
5951,5949,Greek,Male,Parent name
5951,5949,Greek,Female,Personal name
5951,5949,Greek,Male,Partner name
15670,15655,Greek,Male,Parent name
15670,15655,Greek,Male,Personal name
7392,7389,Greek,Male,Parent name
7392,7389,Greek,Male,Personal name
14041,14002,Greek,Male,Parent name
14041,14002,Greek,Male,Personal name
5431,3610,Greek,Male,Grandparent name
5431,3610,Greek,Male,Parent name
5431,3610,Greek,Female,Personal name
11743,11739,Greek,Male,Personal name
11743,11739,Greek,Male,Parent name
12431,12388,Greek,Male,Parent name
12431,12388,Greek,Female,Partner name
12431,12388,Greek,Male,Personal name
15115,14672,Greek,Male,Parent name
15115,14672,Greek,Male,Personal name
7014,7010,Greek,Female,Personal name
7014,7010,Greek,Male,Parent name
4384,2796,Greek,Female,Personal name
4384,2796,Greek,Male,Parent name
11774,11770,Greek,Female,Parent name
11774,11770,Greek,Male,Personal name
4461,2815,Greek,Male,Personal name
4461,2815,Greek,Male,Parent name
14025,14002,Greek,Male,Personal name
14025,14002,Greek,Male,Parent name
15158,14729,Greek,Male,Personal name
15158,14729,Greek,Male,Parent name
5137,2921,Greek,Male,Personal name
5137,2921,Roman,Male,Personal name
5137,2921,Greek,Male,Parent name
6411,6410,Greek,Male,Personal name
6411,6410,Greek,Male,Parent name
6781,6776,Greek,Male,Parent name
6781,6776,Greek,Male,Personal name
6781,6776,Roman,Male,Personal name
15075,14649,Greek,Female,Personal name
15075,14649,Greek,Male,Parent name
12191,12145,Greek,Male,Parent name
12191,12145,Greek,Male,Personal name
15602,15600,Greek,Male,Parent name
15602,15600,Greek,Female,Personal name
3904,2376,Greek,Male,Parent name
3904,2376,Greek,Male,Personal name
4760,3358,Greek,Female,Personal name
4760,3358,Roman,Male,Partner name
4760,3358,Greek,Male,Parent name
8832,8831,Greek,Male,Personal name
8832,8831,Greek,Male,Parent name
15702,15689,Greek,Female,Personal name
15702,15689,Greek,Male,Parent name
5228,2936,Greek,Male,Parent name
5228,2936,Greek,Male,Personal name
5228,2936,Roman,Male,Personal name
8084,8082,Greek,Male,Parent name
8084,8082,Greek,Male,Personal name
8084,8082,Roman,Male,Personal name
5059,2433,Greek,Male,Parent name
5059,2433,Greek,Male,Personal name
15478,14879,Greek,Male,Parent name
15478,14879,Greek,Male,Personal name
4552,2859,Greek,Male,Personal name
4552,2859,Greek,Male,Parent name
11696,11695,Greek,Male,Personal name
11696,11695,Greek,Male,Parent name
11696,11695,Uncertain,Female,Partner name
14412,14411,Greek,Male,Parent name
14412,14411,Greek,Male,Personal name
16180,16171,Greek,Male,Parent name
16180,16171,Greek,Male,Personal name
8825,8826,Greek,Male,Personal name
8825,8826,Greek,Male,Parent name
9436,9435,Greek,Male,Personal name
9436,9435,Greek,Male,Parent name
16418,16410,Greek,Male,Parent name
16418,16410,Greek,Female,Personal name
4967,3753,Greek,Male,Parent name
4967,3753,Greek,Female,Personal name
15375,14829,Greek,Male,Personal name
15375,14829,Greek,Male,Parent name
8669,8668,Greek,Male,Parent name
8669,8668,Greek,Female,Personal name
14171,14166,Greek,Male,Parent name
14171,14166,Greek,Male,Personal name
5628,2972,Greek,Male,Personal name
5628,2972,Greek,Male,Parent name
8275,8193,Greek,Male,Parent name
8275,8193,Greek,Male,Personal name
5154,2921,Greek,Male,Personal name
5154,2921,Roman,Male,Personal name
5154,2921,Greek,Male,Parent name
8862,8861,Greek,Male,Personal name
8862,8861,Greek,Male,Parent name
4818,3467,Greek,Male,Parent name
4818,3467,Greek,Ambiguous,Personal name
4897,2284,Greek,Male,Parent name
