Heurist ID,Creator of the record,Checked,Corpus name,Corpus ID Number,Corpus ID numeric,SEG Number,Modern Location,Ancient Site,Ancient Site -  Region,Location >,Geolocation,Position certainty,Geography notes,Reuse,Archaeological context,Mound,Material category,Stone,Origin of stone,Object category,Preservation,Decoration,Relief Decoration,Architectural Relief,Figural Relief,Decoration notes,Visual record availability,Start Year,End Year,Relative Date,Century,6BC and more,5BC,4BC,3BC,2BC,1BC,1AD,2AD,3AD,4AD,5AD and more,Relative Roman,Undated,Dialect,Latin,Language form,Script,Layout,Document typology,Public documents,Private documents,Document typology notes,Extent of lines,Administrative keywords,Formulaic keywords,Honorific keywords,Religious keywords,Epithet,Context epithet,Collective group names,Collective Identity Type,Collective identity Ethnicity,Geographic names,Total Geographic names,Imperial titulature,Currency,Person,Total people,Total names,Context Names,Community Context,
14312,"Janouchova, Petra *",Yes,IK Byzantion,33,95033,,K³þ³kþekmece,Rhegion,Byzantion,14233,POINT(28.7752533 41.0027027),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,50,100,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Public,Religious/Ritual,,,8,"Gymnasiarches,",,,"Mystai, Dionysus,","Kallon,",Subregional,,None,,,,No,No,"Lollia, Katylle, child of Kointos, partner of, grandchild of, Krispeina, child of Aischylos, partner of, grandchild of,",2,2,Roman only,,
14316,"Janouchova, Petra *",Yes,IK Byzantion,34,95034,,K³þ³kþekmece,Rhegion,Byzantion,14233,POINT(28.7773132 41.0006298),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,50,100,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Public,Religious/Ritual,,,9,,,,"Mystai, Dionysus,","Kallon,",Subregional,,None,,,,No,No,"Lollia, Katylle, child of, partner of, grandchild of, Gaios, Ioulios, child of, partner of, Italikos, grandchild of,",2,2,Roman only,,
14326,"Janouchova, Petra *",Yes,IK Byzantion,36,95036,,K³þ³kþekmece,Rhegion,Byzantion,14233,POINT(28.7725067 40.998557),2 Vicinity,,No,N/A,No,N/A,,,N/A,9 Undeterminable,4 N/A,,,,,No,75,125,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Public,Religious/Ritual,,,4,,,,"archiereus,",,,,None,,,,No,No,"Poplios, Memmios, Plautianos, Matrodoros, child of, partner of, grandchild of,",1,2,Greek and Roman,,
14568,"Ctibor, Jan *",Yes,IK Byzantion,S31,96031,,Pivados,Epibatais,Selymbria,14160,POINT(28.2595825 41.1331588),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,Group of people,,No,98,117,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,3,"Stratiotes,",,,"heros,",,,,None,,,,No,No,"Markos, Kinkios, Nigreinos, child of, partner of, grandchild of,",1,1,Roman only,,
14761,"Janouchova, Petra *",Yes,IK Byzantion,242,95242,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9534378 41.0161744),3 Region,now in Bucharest,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,1,199,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,slaves,6,,,,,,,"Byzantios,",City,Greek,,,No,No,"Tertia, child of Thallion, partner of, grandchild of, Antigonos, child of, partner of, Byzantios, grandchild of, Thallion, child of, partner of, Byzantios, grandchild of,",3,4,Greek and Roman,,
14763,"Janouchova, Petra *",Yes,IK Byzantion,244,95244,,K³þ³kþekmece,Rhegion,Byzantion,14233,POINT(28.7692451 41.0300319),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,1,99,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Affia, child of Apollonios, partner of, grandchild of, Apollonis, child of Apollonios, partner of, grandchild of,",2,2,Greek only,,
14787,"Janouchova, Petra *",Yes,IK Byzantion,268,95268,,Bakirk÷y,,Byzantion,14479,POINT(28.8241067 40.9655364),2 Vicinity,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,1,199,Roman,1|2,,,,,,,0.5,0.5,,,,,,Doric,No,Prose,,Irregular,Private,,Funerary,,7,,"Sema, Mnema,Mneme, Charin, Chaire, Parodita,Parodeita,",,,,,,None,,,,No,No,"Zotichos, child of Milon, partner of, grandchild of, Milon, child of, partner of Eia, grandchild of,",2,2,Greek only,,
14799,"Janouchova, Petra *",Yes,IK Byzantion,279,95279,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9660549 41.0092446),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,1,99,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Lyko, child of Menekrates, partner of, grandchild of,",1,1,Greek only,,
14800,"Janouchova, Petra *",Yes,IK Byzantion,280,95280,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9640808 41.0098923),1 Certain,Beyazit,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,1,99,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Polla, child of, partner of, grandchild of,",1,1,Roman only,,
14837,"Janouchova, Petra *",Yes,IK Byzantion,315,95315,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9570427 41.0195419),4 Uncertain,,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Other > notes,,sarcophagus,No,1,99,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Private,,Funerary,four texts,11,,,,,,,,None,,,,No,No,"Kala, child of Herakleon, partner of, grandchild of, Herakleon, child of Dionysios, partner of, grandchild of, Matrodora, child of Herakleon, partner of, grandchild of, Damas, child of Rhoufos (Roufos), partner of, Bathoneus, grandchild of, Kointos, child of, partner of, grandchild of, Rhoufos (Roufos), child of Rhoufos (Roufos), partner of, grandchild of Straton, Eudas, child of, partner of, grandchild of,",7,9,Greek and Roman,,
14840,"Janouchova, Petra *",Yes,IK Byzantion,319,95319,,Istanbul,Byzantion,Byzantion,14192,POINT(28.974638 41.0076254),1 Certain,Çemberlitaş,No,N/A,No,Stone,Marble,,Architectural feature,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Other > notes,,sarcophagus,No,1,199,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,16,,,,,,,,None,,,,No,No,"Rhoufos (Roufos), child of Apollonios, partner of, Philoktereas, grandchild of, Peison, child of Apollodoros, partner of, Krateineas, grandchild of,",2,4,Greek and Roman,,
14845,"Janouchova, Petra *",Yes,IK Byzantion,324,95324,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9583302 41.0144258),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,1,30,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,11,"Nauarchos,","Anetheken, Telamon,",,"Isis, Sarapis / Serapis,",,,,None,,,,No,No,"Roimetalkes (Roimetalkas), child of, partner of, grandchild of, Artemidoros, child of Filostratos, partner of, grandchild of, Artemidoros, child of Synistor, partner of, grandchild of,",3,3,Greek and Thracian,,
14849,"Janouchova, Petra *",Yes,IK Byzantion,328,95328,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9575577 41.0147496),3 Region,found in the territory of modern Istanbul,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,2 Figural,,,,No,1,99,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Matrodoros, child of Matras, partner of, grandchild of,",1,1,Greek only,,
14889,"Janouchova, Petra *",Yes,IK Byzantion,368,95368,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9669991 41.0074958),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,1,99,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,"Chaire,",,,,,,None,,,,No,No,"Lysandra, child of Doles, partner of, grandchild of,",1,2,Greek and Thracian,,
14904,"Janouchova, Petra *",Yes,IK Byzantion,372,95372,,Istanbul,Byzantion,Byzantion,14192,POINT(28.9676857 41.0093093),4 Uncertain,,No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,1 Relief,1 Architectural / Ornamental,Other > notes,,Sarcophagus,No,1,99,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,,,,,,,None,,,,No,No,"Polla, child of Poplios, partner of, grandchild of, Menekrates, child of Poplios, partner of, grandchild of, Dionysis, child of Meniskos, partner of, grandchild of, Poplios, child of Meniskos, partner of, grandchild of,",4,6,Greek and Roman,,
15553,"Janouchova, Petra *",Yes,Other,Kabyle 23,100018,,Kabile,Kabyle,Augusta Traiana,8341,POINT(26.4845181 42.5487491),1 Certain,"AE 1999, 1380. V. Velkov, Kabile 2, 1991, 25, Nr. 23; obr. 23. - AE 1999. G. Mihailov, in: Studia in memoriam Karel Škorpil (Sofia 1961) 211-212, Nr. 4; fig. 4. - AE 1999. ",No,Habitation,No,Stone,Marble,,Sculpture,9 Undeterminable,4 N/A,,,,,No,71,130,Roman,1|2,,,,,,,0.5,0.5,,,,,,,Yes,Prose,,Irregular,Private,,Dedicatory,dedication of soldier maybe? Caius Egnatius Rufus,2,,,,,,,,None,,,,No,No,,0,0,No Name,,
15593,"Janouchova, Petra *",Yes,Other,"AE 2007, 1260",100040,,Trapoklovo,,Augusta Traiana,8329,POINT(26.5570665 42.6428372),1 Certain,"I. Boyanov, ArchBulg 11, 3, 2007, 70-73; fig. 3 u. 4. - AE 2007. ",No,N/A,No,Metal,,,Other,3 Heavily damaged,4 N/A,,,,,No,78,196,Roman,1|2,,,,,,,0.5,0.5,,,,,,,Yes,Prose,,Irregular,Private,,Other > notes,Military diploma,12,,,,,,,,None,,,,No,No,,0,0,No Name,,
15959,"Janouchova, Petra *",Yes,Other,Velkov 2005 21,100233,59:743,Nesebar,Mesambria,Mesambria,6172,POINT(27.7243423 42.6597798),2 Vicinity,"Ed.pr. V.Velkov, art.cit. (see SEG 59 738) 173 no. 21 1. N.Sharankov, art.cit. (see SEG 59 738) 49",No,N/A,No,Stone,Marble,,Architectural feature,3 Heavily damaged,1 Relief,,,Sitting woman,,Yes,1,199,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,,5,,"Euchen,",,"theos,","Hypsistos,",Regional,,None,,,,No,No,"[?]nispios, child of Estaios, partner of, grandchild of,",1,2,Greek and Uncertain,,
15998,"Janouchova, Petra *",Yes,Other,Velkov 2005 62,100254,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7248573 42.6592748),2 Vicinity,"V.Velkov, in Nessèbre III: In memoriam Jeannae Čimbuleva (Burgas 2005) 159-193 (ph.)",No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,1,199,Roman,1|2,,,,,,,0.5,0.5,,,,,,,Yes,Prose,,Irregular,Uncertain,,,,3,,,,,,,,None,,,,No,No,,0,0,No Name,,
16003,"Janouchova, Petra *",Yes,Other,Velkov 2005 64,100256,,Nesebar,Mesambria,Mesambria,6172,POINT(27.7244282 42.6594011),2 Vicinity,"V.Velkov, in Nessèbre III: In memoriam Jeannae Čimbuleva (Burgas 2005) 159-193 (ph.)",No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,4 N/A,,,,,Yes,1,199,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Uncertain,,,,1,,,,,,,,None,,,,No,No,,0,0,No Name,,
16145,"Janouchova, Petra *",Yes,Other,SEG 57:631,100298,57:631,Plovdiv,Philippopolis,Philippopolis,7544,POINT(24.738121 42.1404322),2 Vicinity,"Edd.pr. V.Gerasimova, M.Martinova, Izvestija na muzeite ot Juzhna Bălgaria [Bulletin of the Museums of South Bulgaria] 19 (1993) 65-71 (ph.). Cf. N.Sharankov, Godishnik na arheologicheski muzej Plovdiv 11 (2004) 149-153; SEG 55 751. Republished by V.Gerasimova, art.cit. (cf. SEG 57 619) 78-81 no. 2 (ph.)",No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,"Marble base, moulded above and below; the band adorned with stylized plant ornaments; on the lower and upper surface a dowel-hole;",No,79,83,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Public,State decrees,,,9,,,,,,,,None,,,,Yes,No,"(emperor Vespasianus), child of, partner of, grandchild of,",1,1,Roman only,,
16192,"Janouchova, Petra *",Yes,Other,SEG 55:752,100321,55:752,Plovdiv,Philippopolis,Philippopolis,7544,POINT(24.7452904 42.1354079),1 Certain,"Marble base with moulding found in the theater. Ed.pr. V.Gerasimova in Pătjat. Sbornik posveten na G. Kitov (Sofia 2003) 68-70 (dr.), who dates this inscription to 98/99 A.D. Republished by N.Sharankov, ZPE 151 (2005) 235-237 no. 1, 241/242 (translation; ph.), who attributes the base to a workshop active in Philippopolis ca. 80-120 A.D.",No,Habitation,No,Stone,Marble,,Architectural feature,9 Undeterminable,4 N/A,,,,,No,85,95,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,"Sacerdos (PIR² C 1003), a native of Asia Minor, is known from two inscriptions: CIL VI 451 (consul suffectus in 100 A.D.); CIL VI 2074 (magister fratrum Arvalium in 101 A.D.) 1. His adlectio in the senate (probably inter praetorios) must have taken place after his procuratorship in Thrace (ca. 85-95 A.D.). O.Salomies, An.Ép. (2005) [2008] no. 1374, wonders whether the procurator of this inscription was the father of the consul.",10,"Boule, Demos, Metropolis,",,"Euergetes,",,,,"Philippopoleites,",City,From area of Thrace,,,No,No,"Tiberios, Klaudios, child of, partner of, grandchild of,",1,1,Roman only,,
16233,"Janouchova, Petra *",Yes,Other,SEG 50:667.6,100344,50:667.6,Ãatalca,,Byzantion,14650,POINT(28.457469 41.142259),2 Vicinity,"Ed.pr. M.H.Sayar, Palmet (Sadberk Hanim Müzesi Yilligi) 3 (2000) 1-42 (Turkish and English; ph.; English translations), publishes 19 inscribed funerary stelae from the collection of the Sadberk Hanim Museum at Istanbul, only one of which has been published previously (no. 16). Their provenance is unknown in most cases, but on the basis of the reliefs they can be attributed to Byzantion (below), Perinthos (SEG 50 667 ter) and unknown localities in the Propontis region (SEG 50 1661-1663). See also SEG 50 1185, 1192, 1208/1209, and 1235.",No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,relief representation of a standing man (left) and a man sitting on a stool (right); an inscription underneath the relief,No,80,120,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,family grave,5,,,,,,,,None,,,,No,No,"Flabios (Flaouios, Flavios), Kosmion, child of, partner of Paula, grandchild of, Paula, child of, partner of Kosmion, grandchild of, Kosmiane, child of Kosmion, partner of, grandchild of, Hierokleia, child of Kosmion, partner of, grandchild of, Dionysios, child of Kosmion, partner of, grandchild of, Onesas, child of Kosmion, partner of, grandchild of,",6,11,Greek and Roman,,
16238,"Janouchova, Petra *",Yes,Other,SEG 50:667.5,100343,50:667.5,Istanbul,Byzantion,Byzantion,14192,POINT(28.9757109 41.0092446),2 Vicinity,"Ed.pr. M.H.Sayar, Palmet (Sadberk Hanim Müzesi Yilligi) 3 (2000) 1-42 (Turkish and English; ph.; English translations), publishes 19 inscribed funerary stelae from the collection of the Sadberk Hanim Museum at Istanbul, only one of which has been published previously (no. 16). Their provenance is unknown in most cases, but on the basis of the reliefs they can be attributed to Byzantion (below), Perinthos (SEG 50 667 ter) and unknown localities in the Propontis region (SEG 50 1661-1663). See also SEG 50 1185, 1192, 1208/1209, and 1235.",No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,80,120,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,6,,"Mnemeion, Kateskeuasen,",,,,,,None,,,,No,No,"Domitios, Ioulianos, child of, partner of Ailia, grandchild of, Ailia, Rode, child of, partner of, grandchild of,",2,3,Greek and Roman,,
16239,"Janouchova, Petra *",Yes,Other,SEG 50:667.4,100342,50:667.4,Istanbul,Byzantion,Byzantion,14192,POINT(28.975668 41.0100866),2 Vicinity,"Ed.pr. M.H.Sayar, Palmet (Sadberk Hanim Müzesi Yilligi) 3 (2000) 1-42 (Turkish and English; ph.; English translations), publishes 19 inscribed funerary stelae from the collection of the Sadberk Hanim Museum at Istanbul, only one of which has been published previously (no. 16). Their provenance is unknown in most cases, but on the basis of the reliefs they can be attributed to Byzantion (below), Perinthos (SEG 50 667 ter) and unknown localities in the Propontis region (SEG 50 1661-1663). See also SEG 50 1185, 1192, 1208/1209, and 1235.",No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,Funerary scene/Symposion,"Marble stele with a funerary banquet: a man on a kline holding a wreath in his out-stretched; right hand; on the left, a woman on a stool; on either side, a servant; reported to have been found in Istanbul",No,1,99,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Private,,Funerary,,1,,,,,,,,None,,,,No,No,"Manes, child of, partner of, grandchild of,",1,1,Greek only,,
16287,"Janouchova, Petra *",Yes,Other,Manov 2008 126,100141,,Rupite,Heraclea Sintica,Heraclea Sintica,16289,POINT(23.2412767 41.442662),2 Vicinity,"Manov, Metodi. 2008. Selishnijat Zhivot v Dolinata Na Sredna Struma Spored Antichnite Epigrafski Pametnitsi Ot IV/III v. Pr. Ch. - III v.sl.Ch. Sofia: BAN - NAIM.",No,N/A,No,Stone,Marble,,Stele,2 Slightly damaged,1 Relief,1 Architectural / Ornamental,Crown,,,Yes,71,102,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,2,,"Mnema,Mneme, Charin,",,,,,,None,,,,No,No,"Artemidora, child of, partner of Aptos, grandchild of,",1,2,Greek and Uncertain,,
16312,"Janouchova, Petra *",Yes,Other,Manov 2008 131,100146,,Unknown,,Vallis Strimonis medii,11364,POINT(23.241663 41.442276),3 Region,"Manov, Metodi. 2008. Selishnijat Zhivot v Dolinata Na Sredna Struma Spored Antichnite Epigrafski Pametnitsi Ot IV/III v. Pr. Ch. - III v.sl.Ch. Sofia: BAN - NAIM.",No,N/A,No,Stone,Marble,,Stele,3 Heavily damaged,1 Relief,2 Figural,,Funerary portrait,,Yes,1,199,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Uncertain,,,,3,,,,,,,,None,,,,No,No,,0,0,No Name,,
16402,"Janouchova, Petra *",Yes,Other,Manov 2008 199,100193,,Unknown,,Vallis Strimonis medii,11364,POINT(23.2417917 41.4418578),4 Uncertain,"Manov, Metodi. 2008. Selishnijat Zhivot v Dolinata Na Sredna Struma Spored Antichnite Epigrafski Pametnitsi Ot IV/III v. Pr. Ch. - III v.sl.Ch. Sofia: BAN - NAIM.",No,N/A,No,Stone,Marble,,Stele,4 Almost destroyed,1 Relief,2 Figural,,Horse rider,,Yes,50,200,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,Roman style,Irregular,Private,,Funerary,soldier,4,"Strategos,",,,"heros,",,,,None,,,,No,No,"Unknown, child of Demosthenes, partner of Mestoukena, grandchild of,",1,3,Mixed names,,
16460,"Janouchova, Petra *",Yes,Other,SEG 54:639,100358,54:639,Kresna,,Neine,13785,POINT(23.1664374 41.7204847),2 Vicinity,"Ed.pr. M.Ivanov, Arheologija (Sofia) 45 (2004.1/2) 83-86.",No,N/A,No,Stone,,,Stele,9 Undeterminable,4 N/A,,,,,No,50,70,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Private,,Dedicatory,"For the epithet of Hera cf. IGBulg IV 2142 [Δονθη- for Δενθη- seems to be new, Avram].",1,"Strategos,",,,"Hera,","Sonketene,",Subregional,,None,,,,No,No,"Diouzies, child of Demosthenes, partner of, grandchild of,",1,2,Greek and Thracian,,
16503,"Janouchova, Petra *",Yes,Other,SEG 52:706,100376,52:706,Plovdiv,Philippopolis,Philippopolis,7544,POINT(24.749558 42.1500417),3 Region,"Marble base found re-used in the forum,Edd.pr. V.Gerassimova - M.Martinova, Bulletin des musées de la Bulgarie du Sud-Est 19 (1993) 65-71 (in Bulgarian; English and French summary; ph.); non vidimus. Republished by I.Lozanov in The Roman and Late Roman City (cf. SEG 52 692) 290-292 (in Bulgarian; English summary; ph.). N.Sharankov, Annuaire du musée archéologique, Plovdiv 9 (2004.2) 148-153, presents an improved edition, recognizing that the honored emperor is Domitian and not Vespasian; non vidimus; see M.Sève - N.Sharankov, An.Ép. (2002) [2005] no. 1267.",Yes,Secondary,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,Base,,,No,82,82,Roman,1,,,,,,,1,,,,,,,,No,Prose,,Irregular,Public,Honorary decrees,,,10,,,,,,,,None,,,,Yes,No,"(emperor Domitianus), child of, partner of, grandchild of, Dorzinthes, child of, partner of, grandchild of,",2,2,Thracian and Roman,,
16530,"Janouchova, Petra *",Yes,Other,SEG 50:667ter,100385,50:667ter,Marmara Ereglisi,Perinthos (Herakleia),Perinthos (Herakleia),11896,POINT(27.95484 40.969332),4 Uncertain,"Framed marble plaque broken at top left and bottom; unknown provenance, now in the collection of the Sadberk Hanim Museum in Istanbul. Ed.pr. M.H.Sayar, art.cit (cf. SEG 50 666bis) 30/31 no. 6 (ph., English translation), who attributes it to Herakleia/Perinthos because of the use of the term λατόμιν. Cf. SEG 50 668.",No,N/A,No,Stone,Marble,,Stele,9 Undeterminable,4 N/A,,,,,No,1,199,Roman,1|2,,,,,,,0.5,0.5,,,,,,,No,Prose,,Irregular,Private,,Funerary,,12,,"Chaire, Parodita,Parodeita,",,,,,,None,,,,No,No,"Hermione, child of, partner of, grandchild of,",1,1,Greek only,,
